tap_data,time_data
990,560
963,576
962,580
971,587
963,592
971,600
972,605
960,612
960,619
968,625
961,628
959,637
960,641
959,649
969,657
957,661
958,669
970,674
966,681
962,687
955,694
962,700
956,706
952,710
955,721
948,726
945,733
942,739
946,743
943,751
940,756
944,764
945,770
944,776
947,781
947,788
946,792
939,800
945,808
944,813
945,821
951,826
944,834
945,840
941,846
947,852
950,858
952,862
951,870
962,874
954,882
953,890
965,895
957,903
962,907
973,915
964,919
966,928
975,933
969,940
978,944
970,952
977,956
975,964
985,972
987,977
984,985
988,989
977,997
995,1002
996,1009
999,1013
1001,1021
984,1030
997,1034
998,1042
999,1046
995,1054
990,1058
999,1067
999,1073
999,1079
1001,1084
1003,1091
1001,1100
1002,1105
1003,1112
1001,1116
1005,1124
1006,1132
1014,1136
1003,1144
1026,1149
1022,1157
1025,1161
1025,1169
1031,1177
1037,1181
1030,1190
1023,1195
1029,1204
1028,1206
1034,1214
1041,1222
1031,1227
1032,1234
1035,1240
1035,1247
1038,1251
1045,1259
1039,1267
1048,1272
1052,1279
1053,1286
1066,1292
1060,1297
1060,1304
1066,1312
1062,1317
1067,1325
1069,1329
1068,1337
1076,1341
1065,1349
1067,1357
1070,1362
1078,1369
1070,1374
1073,1383
1085,1386
1077,1394
1079,1403
1087,1407
1083,1415
1090,1419
1084,1427
1086,1433
1086,1440
1085,1447
1094,1452
1089,1460
1089,1466
1098,1472
1091,1480
1091,1485
1098,1493
1092,1497
1090,1505
1097,1509
1094,1517
1090,1526
1098,1530
1083,1538
1095,1542
1089,1550
1089,1555
420,1562
419,1569
420,1575
420,1579
413,1587
418,1591
420,1597
413,1604
416,1607
420,1616
420,1619
414,1624
417,1632
420,1638
414,1645
420,1648
420,1657
413,1661
413,1666
420,1673
413,1679
418,1685
419,1689
420,1698
420,1702
418,1706
420,1714
413,1720
417,1726
420,1730
413,1738
414,1742
420,1748
420,1755
413,1759
417,1767
420,1772
417,1779
416,1784
420,1790
413,1796
418,1800
420,1808
413,1813
417,1817
420,1825
420,1829
415,1837
420,1841
420,1849
413,1855
419,1857
420,1866
413,1871
418,1878
420,1884
420,1890
413,1894
419,1898
420,1906
413,1911
419,1918
420,1925
414,1931
414,1935
420,1941
413,1948
417,1952
420,1959
420,1964
415,1972
420,1976
420,1980
413,1988
419,1992
420,2000
413,2005
418,2009
420,2017
420,2021
414,2029
417,2033
420,2041
417,2046
416,2052
421,2058
414,2064
417,2070
421,2075
422,2082
421,2087
421,2092
423,2099
425,2103
416,2111
420,2117
414,2124
420,2127
424,2132
421,2140
425,2144
421,2152
429,2156
430,2164
425,2168
431,2173
420,2181
426,2187
433,2193
431,2197
435,2206
430,2209
434,2216
424,2222
434,2226
433,2234
427,2238
438,2246
436,2250
441,2255
438,2263
437,2267
445,2275
445,2279
442,2287
448,2291
448,2298
442,2303
449,2308
448,2316
447,2321
445,2328
439,2333
447,2337
445,2345
443,2349
440,2357
436,2361
428,2369
429,2373
422,2377
416,2385
419,2392
420,2398
413,2402
415,2410
420,2415
420,2418
413,2427
418,2432
420,2439
416,2443
419,2447
420,2455
413,2459
420,2467
420,2472
413,2480
415,2484
419,2489
420,2496
416,2501
420,2508
420,2515
416,2521
419,2525
420,2529
413,2538
414,2542
420,2549
420,2554
413,2562
418,2566
420,2570
416,2578
420,2582
420,2590
415,2594
420,2602
420,2607
413,2611
415,2619
419,2625
420,2631
413,2635
419,2640
420,2656
416,2659
419,2661
420,2666
413,2672
414,2677
420,2681
420,2690
413,2693
418,2701
420,2707
416,2713
420,2717
420,2721
415,2730
420,2735
420,2742
413,2746
414,2754
419,2758
420,2762
417,2770
419,2775
420,2783
415,2787
420,2795
420,2799
413,2805
415,2811
420,2816
420,2824
413,2828
418,2832
420,2840
416,2846
420,2853
420,2856
415,2865
420,2869
420,2873
413,2881
415,2885
419,2894
420,2898
413,2906
419,2910
420,2916
416,2922
419,2927
420,2934
413,2938
415,2946
420,2951
420,2955
413,2963
418,2967
420,2975
416,2980
419,2987
420,2992
413,2996
419,3004
420,3008
413,3016
414,3021
