tap_data,time_data
30,0
35,2
39,3
35,5
35,6
42,7
35,8
30,9
33,11
33,12
31,13
33,15
33,16
30,17
41,18
30,20
30,21
45,22
36,23
30,24
40,26
34,27
30,28
35,30
40,31
30,32
32,34
46,35
30,36
30,37
34,38
35,40
31,41
30,42
32,44
28,45
39,46
34,47
30,49
42,50
32,51
30,52
36,54
35,55
29,56
34,57
32,59
30,60
30,61
43,63
30,64
30,65
35,66
31,67
30,69
30,70
34,71
30,72
39,74
30,76
30,77
52,78
32,79
30,80
44,81
33,83
30,84
34,85
30,86
31,88
30,89
44,90
36,92
31,93
34,94
31,95
28,96
31,98
34,99
30,100
36,101
35,102
31,104
41,105
30,106
30,111
40,117
32,124
30,127
39,138
31,139
30,147
33,155
44,160
30,167
31,173
44,180
32,187
30,194
31,197
32,207
30,213
36,217
30,228
28,231
43,239
34,244
30,251
41,256
33,263
30,270
37,276
34,284
30,288
32,297
37,299
35,307
32,312
45,319
32,327
30,333
31,340
30,346
30,354
36,356
34,367
30,369
43,377
34,385
30,389
40,397
32,402
30,409
36,415
47,423
28,430
32,437
37,442
31,449
30,457
33,458
30,467
29,471
29,479
29,485
30,492
30,500
30,506
30,512
37,516
30,524
30,528
44,536
31,541
30,550
34,557
35,562
30,569
31,576
33,582
30,585
31,596
38,598
32,606
30,614
32,620
31,626
30,631
32,639
31,645
31,653
40,658
30,665
30,671
42,676
31,684
30,688
39,696
31,701
30,708
41,715
89,722
373,729
329,737
325,745
341,756
369,762
354,766
328,776
257,784
148,791
66,799
52,805
29,812
46,815
31,825
30,828
36,835
32,843
30,848
33,856
31,862
29,868
32,875
41,881
31,884
30,895
37,897
36,905
48,913
403,917
352,925
350,936
357,944
356,951
382,958
318,968
241,975
157,983
73,991
56,995
49,999
31,1007
31,1015
43,1020
30,1028
30,1034
41,1041
33,1044
32,1055
30,1057
32,1065
29,1073
36,1079
32,1085
30,1090
60,1098
397,1104
357,1114
379,1122
384,1126
383,1134
298,1142
172,1152
63,1159
46,1165
30,1173
42,1175
33,1186
30,1191
42,1196
32,1204
29,1208
38,1216
32,1221
30,1229
33,1235
36,1242
30,1249
30,1256
41,1261
35,1265
30,1276
51,1280
328,1286
392,1294
327,1305
330,1312
353,1319
281,1328
180,1335
93,1339
60,1347
41,1354
53,1361
35,1363
31,1374
30,1380
30,1384
30,1392
34,1396
31,1405
29,1409
38,1417
32,1423
30,1430
39,1437
39,1444
39,1450
386,1454
367,1465
330,1472
379,1481
355,1489
310,1495
198,1506
102,1511
59,1515
46,1523
30,1527
47,1536
34,1541
30,1548
34,1556
32,1562
31,1568
32,1575
40,1583
33,1585
30,1593
38,1597
30,1605
31,1613
30,1618
33,1626
32,1631
255,1638
359,1646
293,1654
298,1665
247,1671
149,1675
60,1685
30,1690
49,1697
35,1700
30,1708
30,1716
30,1721
30,1728
30,1735
42,1742
33,1744
30,1753
31,1757
31,1766
30,1773
32,1778
32,1785
30,1790
40,1798
35,1802
396,1811
386,1818
298,1826
322,1836
297,1843
189,1851
70,1857
45,1863
30,1867
41,1877
45,1884
30,1888
35,1896
31,1903
30,1909
30,1912
33,1921
30,1926
30,1933
36,1937
34,1945
30,1953
30,1957
30,1966
30,1970
35,1978
289,1985
381,1990
356,1998
328,2009
331,2015
231,2023
96,2031
55,2035
37,2043
30,2050
53,2056
32,2064
30,2070
36,2076
32,2082
30,2089
31,2093
34,2101
30,2106
31,2115
33,2121
32,2128
30,2133
36,2138
33,2146
388,2151
