tap_data,time_data
360,564
353,573
360,577
360,581
355,589
360,595
360,601
360,607
360,614
354,618
356,624
360,630
360,634
360,642
360,647
357,653
360,659
360,665
360,671
360,676
360,682
360,688
360,692
353,700
355,704
360,712
360,716
360,723
360,729
358,733
360,741
360,745
357,751
360,757
360,763
360,769
360,773
354,778
355,786
360,791
360,798
360,802
360,810
353,815
360,820
360,827
358,831
360,839
360,843
360,849
360,856
353,862
353,868
360,872
360,878
360,884
360,891
360,896
360,903
360,909
357,913
360,919
359,925
355,932
360,937
359,941
354,948
360,954
360,958
360,966
360,970
354,974
356,982
360,989
360,995
360,1001
360,1007
360,1011
360,1016
360,1023
360,1028
360,1036
353,1040
353,1044
360,1052
360,1059
360,1064
360,1068
353,1074
360,1081
360,1085
359,1093
360,1097
360,1105
360,1110
360,1115
360,1122
360,1128
360,1134
353,1138
358,1142
360,1150
360,1154
360,1163
360,1167
358,1171
360,1180
360,1186
360,1191
360,1198
360,1204
360,1208
360,1212
356,1220
355,1225
360,1232
360,1236
360,1241
360,1249
353,1255
360,1261
360,1265
353,1271
360,1278
359,1282
355,1290
360,1294
360,1302
360,1306
360,1312
360,1318
360,1324
360,1331
353,1335
360,1339
360,1347
360,1351
360,1359
360,1363
360,1368
360,1376
360,1380
360,1388
360,1393
353,1401
353,1404
360,1409
360,1417
360,1422
360,1429
354,1433
360,1438
360,1445
360,1450
420,1457
420,1462
416,1467
420,1474
420,1483
414,1486
419,1493
420,1498
415,1503
419,1507
420,1515
413,1521
413,1527
415,1532
420,1539
413,1544
417,1550
420,1556
413,1562
418,1568
420,1572
413,1580
414,1585
420,1591
420,1597
413,1601
416,1609
420,1613
415,1622
419,1626
420,1632
416,1638
419,1642
420,1650
413,1655
414,1658
419,1666
420,1673
416,1679
420,1686
420,1691
416,1695
419,1702
420,1708
413,1714
414,1719
420,1726
420,1732
413,1736
418,1740
420,1748
416,1755
419,1761
420,1765
416,1773
420,1777
420,1782
413,1789
415,1793
419,1802
420,1806
416,1814
420,1818
420,1823
416,1830
419,1836
420,1842
413,1847
414,1851
420,1859
420,1866
413,1871
418,1877
420,1883
416,1888
420,1894
420,1900
415,1906
420,1912
420,1918
413,1924
415,1929
419,1933
420,1941
413,1946
419,1953
420,1959
416,1965
419,1970
420,1976
413,1982
414,1986
420,1994
420,1998
413,2006
418,2010
420,2017
416,2023
420,2029
420,2035
415,2039
420,2045
420,2051
504,2057
510,2064
503,2068
510,2076
510,2080
503,2089
510,2092
510,2099
510,2105
503,2109
510,2117
510,2123
510,2130
510,2135
510,2141
503,2146
510,2150
510,2158
510,2164
510,2170
503,2175
510,2183
510,2187
503,2195
510,2199
503,2205
510,2211
510,2215
510,2225
503,2230
510,2236
510,2242
503,2248
510,2252
510,2259
510,2264
504,2269
503,2277
510,2281
