tap_data,time_data
30,4
30,7
30,8
30,9
30,10
30,12
30,13
32,14
30,16
30,17
30,18
30,19
29,20
30,22
29,23
29,24
30,25
29,27
29,28
31,29
30,30
30,31
33,33
30,34
29,35
30,36
30,37
29,39
30,40
29,41
29,42
29,44
29,45
29,46
29,48
30,49
30,50
30,51
30,52
30,54
30,55
30,56
30,58
30,59
30,60
30,61
30,62
30,63
30,65
30,66
30,67
30,68
30,70
30,71
30,72
30,74
30,75
30,76
30,77
29,78
30,80
30,81
29,82
29,83
29,84
30,86
29,87
30,88
30,89
30,91
30,92
30,93
30,94
30,96
30,97
30,98
30,99
30,100
29,101
29,103
29,105
30,106
29,107
28,108
29,110
29,111
30,116
30,121
28,129
29,131
29,139
30,143
30,151
28,159
29,164
29,172
30,177
29,187
28,188
29,198
29,200
30,212
30,217
28,221
29,229
29,236
30,244
29,247
28,255
29,260
29,268
30,274
30,281
28,287
29,291
29,299
30,303
29,312
28,316
29,324
29,330
30,338
29,344
28,351
29,356
29,361
30,368
30,373
28,381
29,386
29,393
30,401
30,407
28,414
29,420
29,427
30,432
29,440
28,443
29,450
29,455
30,464
29,471
28,476
29,483
29,490
30,497
30,499
29,510
30,512
30,520
30,528
30,533
30,540
30,546
30,553
30,559
30,566
30,569
30,580
30,581
30,590
30,598
29,602
30,610
29,616
29,622
29,629
29,636
29,639
30,649
29,655
29,661
29,667
29,672
30,680
30,685
29,692
30,699
29,705
30,709
30,719
29,725
30,729
29,737
30,741
30,750
29,755
30,762
29,769
29,775
30,783
29,788
29,794
30,798
30,809
29,814
30,819
29,824
30,831
30,837
29,845
30,852
29,859
29,864
30,870
29,879
29,880
29,889
29,893
30,901
30,909
29,913
30,921
29,928
30,934
30,938
29,948
30,950
29,959
30,966
30,970
29,979
30,983
29,991
29,997
30,1004
29,1010
29,1018
30,1020
30,1028
29,1036
30,1040
30,1048
29,1053
30,1063
30,1067
29,1075
30,1080
29,1087
30,1093
30,1098
29,1106
30,1110
29,1118
30,1122
30,1130
29,1136
30,1143
29,1149
29,1157
29,1163
29,1170
29,1175
29,1179
31,1188
10000,1239
10000,1292
2116,1309
30,1319
30,1323
30,1327
30,1337
30,1339
30,1347
30,1351
30,1360
30,1368
30,1374
30,1380
30,1386
30,1392
30,1399
30,1406
30,1409
30,1420
30,1421
10000,1477
2922,1497
30,1504
30,1507
30,1515
30,1519
30,1530
29,1536
29,1540
29,1548
29,1552
30,1561
29,1566
29,1575
30,1580
29,1587
29,1593
29,1597
29,1605
29,1609
29,1618
30,1622
30,1630
10000,1685
35,1691
30,1698
30,1699
29,1708
30,1712
30,1720
30,1728
30,1735
30,1740
30,1747
30,1754
30,1757
30,1768
29,1769
29,1777
29,1786
29,1792
30,1798
30,1802
30,1812
30,1816
10000,1865
3146,1886
30,1899
30,1901
28,1909
29,1917
29,1921
29,1929
29,1934
28,1941
30,1948
30,1956
29,1960
29,1969
30,1970
30,1978
30,1986
30,1991
30,1998
30,2005
30,2011
30,2017
30,2024
10000,2073
232,2085
30,2089
30,2097
30,2103
30,2109
30,2115
30,2122
30,2128
30,2136
29,2142
30,2146
29,2154
28,2161
29,2169
29,2171
30,2179
30,2184
28,2191
29,2199
29,2206
30,2211
10000,2261
31,2273
30,2277
30,2281
30,2289
30,2295
30,2304
30,2306
29,2316
29,2322
30,2326
29,2334
29,2338
30,2347
29,2351
29,2361
29,2365
29,2374
29,2378
29,2386
30,2392
30,2396
10000,2448
1949,2465
30,2474
30,2478
30,2483
30,2490
30,2498
30,2504
30,2511
30,2517
30,2525
30,2527
30,2538
30,2539
30,2548
30,2552
29,2560
29,2568
29,2573
29,2580
28,2587
10000,2636
5021,2663
30,2677
30,2683
30,2687
30,2695
30,2699
30,2707
30,2712
30,2722
30,2726
30,2733
30,2736
29,2747
29,2752
30,2756
29,2764
29,2769
29,2777
29,2782
30,2790
30,2795
10000,2845
1099,2859
29,2867
30,2872
29,2880
29,2886
29,2893
29,2896
29,2906
29,2912
29,2916
30,2924
30,2929
29,2938
30,2942
29,2949
29,2955
30,2962
29,2965
29,2976
30,2981
29,2986
10000,3038
1386,3052
30,3062
30,3066
30,3073
30,3076
30,3084
30,3088
30,3096
28,3105
29,3109
30,3117
30,3122
29,3130
30,3133
30,3143
30,3146
30,3156
30,3162
30,3168
30,3174
10000,3226
291,3236
30,3242
30,3248
30,3254
30,3260
29,3266
29,3275
29,3277
29,3285
30,3289
30,3297
30,3303
30,3310
30,3318
30,3324
30,3330
30,3336
30,3345
30,3348
30,3356
30,3361
7058,3399
30,3408
30,3413
30,3420
30,3427
30,3434
30,3436
30,3444
30,3450
30,3457
30,3462
30,3471
30,3477
30,3484
30,3490
30,3496
29,3504
29,3506
30,3514
29,3518
10000,3568
185,3584
37,3588
30,3594
30,3601
29,3605
29,3615
29,3616
29,3625
29,3633
29,3639
29,3645
30,3652
30,3660
29,3664
30,3671
29,3674
30,3685
30,3688
10000,3740
58,3752
30,3756
30,3761
30,3768
30,3775
30,3781
30,3785
29,3795
30,3797
29,3806
30,3811
29,3818
29,3825
29,3830
30,3838
30,3844
29,3852
30,3857
10000,3907
876,3920
30,3928
30,3934
30,3936
30,3944
30,3952
29,3959
30,3965
30,3969
30,3977
30,3983
30,3990
30,3993
30,4004
30,4005
30,4014
30,4022
30,4026
30,4035
30,4039
10000,4094
30,4101
30,4104
30,4115
30,4119
30,4125
30,4129
30,4139
30,4145
28,4151
30,4157
30,4163
29,4171
29,4176
30,4184
30,4188
30,4194
30,4202
30,4208
30,4215
30,4221
8471,4266
31,4272
30,4276
30,4284
30,4293
30,4297
30,4304
30,4311
30,4319
30,4324
30,4330
30,4333
30,4344
30,4350
30,4354
29,4362
30,4367
29,4376
30,4378
10000,4428
30,4442
30,4448
30,4455
30,4456
30,4464
30,4469
30,4477
29,4485
28,4490
30,4497
30,4501
29,4512
29,4513
30,4524
30,4527
30,4534
30,4542
10000,4594
3578,4615
31,4624
32,4629
30,4636
30,4643
30,4650
30,4653
30,4664
30,4665
30,4673
30,4681
30,4685
29,4694
30,4698
30,4708
29,4713
30,4720
32,4722
10000,4775
3234,4795
30,4808
28,4813
30,4817
30,4825
29,4831
29,4837
30,4843
30,4852
30,4857
30,4864
