tap_data,time_data
30,2
30,3
30,5
30,6
30,7
30,9
30,10
30,11
30,12
29,13
30,14
30,15
30,17
29,18
30,19
29,20
30,21
30,22
29,24
30,25
30,26
29,27
30,29
30,30
30,31
30,32
30,33
30,35
30,36
32,37
30,39
30,40
30,41
30,42
30,43
30,44
30,45
30,47
30,48
30,49
30,50
29,51
30,52
30,54
30,55
29,56
30,57
29,58
30,59
30,60
30,62
35,64
30,65
30,66
30,67
29,68
30,69
29,71
32,72
30,74
30,75
32,76
30,77
30,78
30,79
29,80
29,81
34,83
30,84
30,85
32,86
30,88
30,89
34,90
29,91
30,92
31,93
30,94
30,96
30,97
35,98
31,99
30,100
31,101
30,102
30,103
31,105
30,106
31,107
31,114
30,115
30,116
30,117
30,118
30,119
31,121
30,122
30,123
30,124
30,125
29,126
30,128
33,129
30,130
30,131
30,133
30,134
30,135
30,136
29,138
30,139
34,140
30,141
30,142
31,143
30,145
29,146
30,147
30,148
30,149
30,151
31,152
30,153
30,154
32,156
30,157
30,158
30,159
30,161
30,162
31,163
30,164
30,165
37,166
30,168
29,169
31,170
30,171
30,172
31,174
30,175
30,176
30,177
32,179
30,180
30,181
31,185
30,189
30,197
30,202
30,209
30,216
35,223
30,230
30,237
39,242
31,248
30,254
35,260
31,267
30,272
30,279
30,285
30,292
30,299
32,306
30,312
30,316
31,324
30,328
30,336
30,343
30,349
30,357
30,362
30,369
30,376
31,384
30,385
30,396
31,398
29,406
30,414
31,418
30,426
30,431
30,439
33,445
30,454
29,457
29,466
29,467
29,475
29,484
29,488
29,496
36,501
36,508
30,515
38,522
30,525
30,536
31,541
31,545
30,553
30,557
31,566
30,570
30,578
30,584
30,592
30,598
30,605
29,611
29,615
30,625
29,627
30,635
34,640
30,650
30,654
37,661
31,668
30,674
33,680
31,684
30,693
31,697
30,705
30,709
30,718
36,725
30,730
30,738
29,744
29,753
29,754
33,765
30,766
30,775
37,783
30,787
30,795
33,800
29,807
29,814
31,820
28,825
30,834
29,840
31,844
30,852
30,859
32,864
30,871
30,877
30,883
30,890
30,893
32,904
30,910
30,914
33,922
30,926
30,934
35,938
30,946
29,952
30,959
31,967
30,973
30,979
33,983
30,994
30,996
31,1004
30,1008
30,1016
30,1024
30,1029
30,1037
32,1043
30,1050
30,1053
34,1063
30,1067
30,1073
33,1080
30,1086
30,1094
29,1098
30,1106
30,1112
30,1119
34,1125
30,1133
29,1135
32,1143
30,1151
30,1155
30,1163
30,1170
30,1176
30,1181
30,1188
29,1195
31,1202
30,1209
30,1213
31,1221
30,1225
30,1233
30,1237
30,1245
29,1251
30,1258
34,1262
30,1272
30,1278
30,1285
30,1290
30,1295
32,1303
31,1307
30,1315
36,1321
30,1328
30,1335
33,1341
30,1348
28,1355
30,1362
30,1364
30,1372
30,1377
33,1385
30,1393
30,1397
33,1405
30,1410
30,1418
30,1424
30,1431
30,1434
31,1445
32,1446
30,1454
39,1462
30,1467
30,1475
35,1480
30,1487
30,1494
32,1501
34,1506
30,1514
30,1520
31,1524
30,1532
30,1536
35,1544
30,1549
30,1557
30,1563
30,1570
30,1577
31,1584
30,1589
30,1594
31,1605
30,1606
30,1614
33,1619
29,1627
30,1634
30,1640
30,1647
30,1654
30,1659
35,1663
30,1674
31,1677
31,1684
30,1689
30,1699
30,1704
30,1709
30,1717
35,1723
30,1730
30,1733
33,1744
29,1745
28,1753
32,1762
30,1766
30,1774
30,1780
31,1786
30,1792
30,1799
34,1802
