tap_data,time_data
45,0
34,2
30,3
35,4
35,6
30,7
34,8
43,9
34,11
32,12
37,13
38,14
31,16
28,17
33,18
30,19
32,20
33,22
30,23
40,24
33,25
29,26
41,28
35,29
30,30
37,32
31,33
29,34
35,35
39,37
30,38
31,39
40,40
32,42
30,43
30,44
32,46
30,47
32,48
33,49
30,50
43,52
32,53
30,54
43,56
34,57
30,58
33,60
37,61
30,62
36,63
38,64
30,66
33,67
43,68
33,69
30,70
30,72
37,73
30,74
31,75
31,76
30,78
39,79
30,80
30,81
40,83
47,84
30,85
35,86
35,88
30,89
33,90
34,91
32,92
30,94
36,95
33,96
32,97
30,99
31,100
30,101
33,102
34,103
31,104
39,109
32,116
30,122
46,126
36,136
30,142
44,147
30,155
30,159
34,167
39,171
31,182
33,183
38,192
31,200
32,209
30,212
31,216
30,224
32,231
31,239
30,243
44,251
31,257
30,262
42,269
34,273
30,281
32,288
36,294
30,298
33,306
34,315
30,318
34,327
41,331
32,339
31,343
34,351
36,355
30,363
31,372
31,376
30,384
33,390
30,396
30,401
47,411
34,413
30,421
35,429
36,435
30,441
37,445
31,454
33,458
29,466
44,470
32,480
34,486
10000,536
5424,567
41,577
31,581
48,589
34,595
30,604
36,605
35,615
30,622
41,626
33,636
30,641
38,647
44,650
10000,702
3317,727
35,736
30,741
32,746
40,753
30,757
33,765
38,769
30,777
31,785
30,789
33,800
30,803
35,810
33,814
31,822
10000,869
31,884
53,889
33,896
30,900
37,908
33,912
30,921
34,925
39,933
30,937
30,947
42,953
31,959
31,965
30,970
33,978
30,983
10000,1036
32,1048
39,1052
37,1056
30,1060
45,1068
32,1076
30,1080
41,1088
34,1095
30,1101
40,1108
37,1115
32,1119
30,1126
43,1133
30,1138
32,1146
40,1151
10000,1206
1805,1216
34,1228
43,1232
36,1236
30,1246
30,1252
32,1256
32,1265
37,1269
31,1277
30,1281
40,1289
32,1293
30,1302
40,1309
33,1314
30,1322
54,1326
10000,1376
39,1388
32,1392
31,1400
32,1404
44,1414
33,1416
30,1426
31,1432
43,1437
30,1445
30,1449
35,1460
30,1463
35,1469
36,1474
29,1482
10000,1537
38,1543
42,1550
39,1555
30,1560
41,1568
35,1572
30,1580
31,1584
38,1592
36,1600
33,1605
35,1613
34,1617
33,1625
30,1629
36,1637
10000,1689
43,1699
33,1703
45,1709
31,1715
29,1723
39,1730
36,1736
29,1740
40,1750
32,1752
30,1761
32,1764
42,1775
33,1781
10000,1830
1770,1842
43,1854
31,1858
36,1867
35,1872
31,1880
31,1885
34,1892
35,1897
31,1904
31,1912
32,1916
30,1924
37,1928
33,1936
31,1940
10000,1994
236,2006
46,2010
41,2014
30,2025
43,2026
36,2036
30,2039
42,2047
34,2055
30,2059
33,2067
40,2071
34,2081
37,2084
49,2094
10000,2140
210,2153
38,2157
31,2165
36,2170
36,2178
30,2184
31,2192
33,2194
30,2204
44,2211
39,2215
30,2223
47,2227
35,2237
30,2239
44,2248
10000,2302
307,2309
51,2317
29,2324
38,2325
33,2334
30,2342
38,2346
40,2354
31,2358
34,2366
40,2370
33,2379
29,2384
31,2393
37,2399
10000,2446
1691,2466
56,2473
41,2477
30,2485
31,2489
34,2497
30,2504
41,2510
36,2514
30,2523
45,2530
36,2536
30,2542
48,2547
36,2556
29,2560
42,2567
10000,2621
1216,2631
37,2641
31,2645
30,2650
35,2657
30,2662
31,2672
33,2678
31,2684
42,2690
33,2696
30,2705
32,2706
43,2716
30,2719
10000,2774
2388,2787
35,2801
30,2806
31,2809
35,2818
30,2821
41,2829
35,2837
30,2841
40,2850
34,2856
30,2862
37,2866
34,2876
30,2878
10000,2931
3413,2959
31,2964
42,2968
33,2972
30,2981
40,2989
32,2994
30,3001
32,3005
44,3014
34,3018
32,3026
39,3030
39,3038
35,3046
10000,3094
3306,3114
35,3129
49,3132
36,3136
28,3145
30,3153
34,3157
30,3165
32,3171
32,3179
30,3183
51,3190
34,3194
31,3202
51,3210
35,3214
30,3222
50,3227
10000,3277
1547,3288
31,3304
35,3309
34,3312
33,3320
34,3327
43,3333
33,3337
30,3345
34,3351
33,3357
30,3366
31,3372
36,3378
30,3383
47,3391
37,3394
10000,3445
3537,3474
51,3480
33,3484
31,3493
33,3497
30,3505
33,3509
34,3517
30,3521
44,3532
35,3534
30,3543
44,3550
35,3554
30,3562
36,3566
33,3575
35,3581
10000,3634
615,3644
50,3648
35,3657
30,3661
43,3669
35,3675
30,3681
33,3685
33,3696
30,3697
34,3706
39,3714
34,3718
31,3726
35,3732
43,3738
10000,3790
3314,3814
37,3820
33,3824
35,3835
33,3838
30,3845
31,3849
34,3858
29,3862
36,3869
34,3878
30,3883
52,3890
31,3894
30,3903
38,3906
42,3915
30,3918
39,3927
9971,3983
39,3988
44,3993
36,4001
34,4005
42,4015
33,4017
30,4027
30,4029
32,4037
30,4044
39,4050
35,4058
30,4063
41,4070
32,4074
30,4083
40,4086
36,4095
29,4103
32,4107
35,4115
31,4119
10000,4170
485,4182
42,4189
39,4193
29,4202
37,4205
39,4214
31,4222
31,4227
38,4234
33,4238
32,4246
36,4253
35,4259
30,4265
30,4271
32,4279
32,4285
36,4291
36,4296
10000,4351
4023,4369
31,4382
34,4385
37,4394
33,4400
30,4406
33,4414
30,4420
31,4426
33,4433
37,4441
30,4445
31,4454
38,4456
10000,4508
3483,4532
40,4541
30,4545
33,4552
34,4558
30,4566
32,4570
38,4578
30,4585
43,4590
33,4594
30,4605
44,4607
43,4615
10000,4667
3582,4686
42,4701
31,4705
35,4709
30,4717
31,4723
39,4730
37,4734
30,4742
40,4750
34,4754
30,4762
37,4766
31,4775
30,4779
36,4787
54,4793
10000,4841
48,4857
39,4861
30,4867
33,4873
31,4877
31,4885
31,4891
36,4897
30,4902
38,4911
29,4918
30,4922
48,4930
32,4934
30,4943
48,4947
35,4955
29,4960
10000,5008
542,5025
52,5028
34,5037
29,5041
48,5049
39,5053
30,5061
36,5067
32,5074
30,5082
32,5088
44,5094
35,5098
33,5106
39,5111
44,5119
10000,5175
49,5180
33,5184
37,5188
44,5196
31,5205
44,5209
40,5217
30,5223
46,5229
32,5233
30,5244
42,5250
36,5254
30,5262
32,5266
40,5277
10000,5323
3616,5348
42,5358
30,5360
47,5368
35,5377
30,5383
33,5389
35,5393
30,5404
33,5407
33,5414
34,5418
36,5426
45,5434
32,5438
10000,5494
3053,5508
36,5520
32,5524
33,5532
34,5537
29,5545
37,5549
37,5557
30,5565
39,5569
34,5577
30,5584
39,5592
35,5595
30,5602
34,5606
40,5615
29,5622
10000,5667
1516,5684
51,5696
34,5702
39,5704
44,5713
34,5717
30,5725
30,5733
33,5737
31,5745
31,5752
33,5758
29,5762
45,5770
39,5775
29,5782
38,5790
35,5796
30,5803
6608,5833
39,5848
39,5853
38,5856
30,5864
31,5872
35,5876
30,5884
31,5889
33,5897
30,5901
49,5909
38,5913
30,5921
37,5929
34,5934
30,5942
35,5949
40,5956
36,5960
39,5966
10000,6021
1074,6028
47,6040
29,6044
45,6048
40,6057
30,6061
45,6069
35,6077
30,6081
42,6089
32,6095
30,6102
35,6106
37,6116
35,6118
32,6126
48,6134
49,6138
10000,6188
50,6200
34,6206
35,6212
34,6219
30,6224
37,6230
37,6237
31,6241
50,6250
35,6257
28,6261
43,6271
34,6274
29,6282
35,6286
10000,6338
1902,6358
32,6364
48,6369
34,6376
30,6380
40,6388
39,6392
30,6401
33,6407
40,6413
31,6421
33,6428
39,6433
33,6437
31,6446
10000,6497
2006,6507
40,6524
37,6528
44,6533
35,6540
30,6544
33,6553
31,6556
30,6564
31,6573
33,6577
30,6585
