tap_data,time_data
330,0
33,2
30,3
30,4
31,5
30,6
30,8
30,9
29,10
30,11
29,12
30,13
30,14
31,15
30,16
30,17
33,18
30,20
30,21
29,22
32,23
30,25
30,26
31,27
30,28
30,29
30,30
29,32
29,33
30,34
30,35
30,36
30,37
30,39
30,40
33,41
29,42
30,43
30,44
30,45
30,46
30,47
31,48
30,50
30,51
30,52
30,53
30,54
28,55
29,56
30,57
33,59
30,60
30,61
34,62
29,63
30,64
32,65
30,66
30,67
31,69
30,70
30,71
30,72
32,73
30,74
29,76
31,77
30,79
30,80
30,81
30,82
30,84
30,85
30,86
29,87
36,88
30,89
30,90
31,91
30,92
30,93
30,95
30,96
30,102
30,109
33,114
28,119
29,129
30,136
29,139
30,143
28,151
29,160
29,164
32,172
30,176
30,186
36,191
29,196
29,203
35,209
30,214
30,221
30,229
30,235
29,241
30,246
33,256
30,260
31,266
30,272
30,278
30,287
30,290
29,299
29,303
29,311
29,317
29,323
33,327
30,338
30,344
33,348
29,356
30,362
29,368
31,372
30,382
30,385
33,393
30,397
29,405
30,413
29,418
29,426
30,430
29,439
29,444
31,450
30,456
30,463
31,471
30,477
30,483
31,487
30,496
30,499
30,508
30,512
29,520
29,528
34,532
30,540
30,547
30,553
30,559
30,565
31,569
30,579
30,581
34,590
30,598
30,602
36,610
30,614
30,622
30,627
30,635
30,641
30,648
32,655
30,660
30,667
32,672
30,680
29,684
29,692
29,696
29,704
28,712
29,717
29,725
37,730
30,737
30,741
31,750
30,756
30,762
31,766
30,774
30,782
30,786
31,794
30,798
29,807
30,811
30,819
30,823
30,831
30,839
30,846
32,852
30,859
30,864
32,868
30,878
30,880
32,889
30,897
28,901
30,909
29,914
30,921
29,925
31,935
30,938
30,946
31,950
30,959
30,966
30,970
29,979
30,984
30,991
30,995
30,1003
33,1007
30,1016
30,1024
32,1028
29,1036
29,1042
30,1048
30,1052
29,1063
34,1067
34,1076
29,1081
30,1086
29,1093
30,1097
29,1106
30,1110
29,1118
29,1122
32,1133
30,1136
30,1143
34,1151
29,1157
29,1163
29,1168
29,1175
28,1179
30,1189
29,1192
29,1200
29,1208
32,1212
30,1220
30,1227
30,1233
31,1237
29,1247
30,1249
31,1257
31,1261
7437,1303
57,1315
34,1318
30,1324
33,1331
29,1335
29,1345
34,1347
31,1356
30,1360
31,1369
29,1376
