tap_data,time_data
1452,566
1432,574
1437,582
1433,591
1430,596
1434,602
1429,610
1438,615
1423,623
1422,631
1424,635
1420,643
1429,648
1422,655
1429,664
1438,668
1428,678
1429,684
1423,691
1432,697
1438,705
1422,709
1431,725
1428,727
1431,729
1435,738
1431,746
1428,750
1427,758
1421,766
1427,773
1428,778
1420,787
1437,792
1428,799
1420,803
1416,812
1418,819
1424,825
1414,832
1426,840
1413,844
1415,852
1425,861
1412,865
1426,873
1418,880
1417,885
1424,893
1420,901
1425,905
1420,914
1426,922
1424,928
1425,934
1434,938
1419,946
1419,954
1422,959
1421,967
1426,975
1420,979
1419,987
1425,995
1419,1000
1427,1008
1420,1016
1428,1023
1437,1028
1428,1037
1421,1043
1426,1049
1418,1057
1431,1061
1421,1069
1429,1077
1436,1081
1420,1090
1436,1094
1426,1102
1427,1110
1429,1116
1417,1122
1425,1130
1423,1137
1425,1143
1437,1151
1429,1155
1427,1163
1422,1172
1421,1177
1427,1184
1417,1192
1428,1196
1417,1204
1432,1213
1436,1217
1430,1226
1424,1231
1422,1239
1420,1245
1426,1251
1415,1257
1430,1266
1435,1270
1428,1278
1423,1286
1419,1291
1425,1299
1424,1307
1416,1313
1424,1319
1420,1328
1424,1331
1426,1340
1419,1348
1425,1352
1419,1360
1425,1368
1434,1375
1417,1381
1434,1385
1425,1395
1424,1401
1425,1405
1416,1416
1424,1421
1416,1427
1423,1434
1425,1442
1413,1447
1423,1454
1415,1462
1420,1468
1424,1475
1419,1483
1419,1487
1415,1495
1422,1503
1419,1508
1414,1516
1416,1520
1422,1531
1421,1537
1423,1540
1418,1549
1421,1557
1418,1563
1428,1569
1420,1577
1415,1582
1424,1589
1423,1598
1421,1602
1424,1610
1417,1619
1424,1623
1413,1630
1422,1639
1423,1645
1416,1651
1425,1655
1419,1666
1420,1671
1424,1677
1415,1684
1424,1692
1416,1696
1426,1704
1425,1712
1414,1717
1426,1725
1419,1732
1426,1737
1421,1745
1419,1753
1425,1758
1414,1766
1426,1774
1424,1780
1429,1786
1437,1794
1423,1799
1421,1807
421,1813
416,1819
419,1823
420,1828
413,1836
414,1839
420,1847
420,1852
413,1859
416,1864
420,1870
415,1876
419,1880
420,1889
415,1893
419,1901
420,1905
413,1909
413,1917
419,1923
420,1929
415,1938
419,1941
420,1946
415,1950
419,1959
420,1962
413,1970
414,1975
420,1983
420,1987
413,1991
416,1999
420,2003
416,2011
420,2016
420,2020
415,2028
420,2034
420,2040
413,2045
414,2052
420,2057
420,2061
416,2068
420,2073
420,2081
416,2087
419,2093
420,2097
413,2102
415,2110
420,2114
420,2122
413,2126
418,2134
420,2138
416,2142
419,2151
420,2155
413,2163
420,2169
420,2175
413,2180
415,2185
419,2191
420,2196
416,2204
420,2208
420,2212
416,2221
419,2226
420,2232
413,2237
414,2246
420,2249
420,2253
413,2261
418,2265
420,2273
416,2280
420,2286
420,2290
415,2296
420,2302
420,2306
413,2315
415,2319
419,2327
420,2331
413,2335
419,2343
420,2348
416,2356
419,2360
420,2368
413,2372
414,2377
420,2384
420,2389
413,2397
418,2401
420,2405
416,2413
420,2419
420,2426
415,2429
420,2437
420,2441
413,2446
414,2454
419,2459
420,2466
417,2472
419,2478
420,2482
415,2488
420,2494
420,2501
413,2507
415,2511
420,2519
420,2523
413,2528
418,2536
420,2540
416,2548
420,2552
420,2560
415,2569
420,2570
420,2577
413,2584
415,2589
419,2593
420,2597
413,2606
419,2609
420,2617
416,2621
419,2630
420,2634
413,2638
415,2646
420,2652
420,2658
413,2662
418,2670
420,2676
416,2679
419,2687
420,2692
413,2699
420,2706
420,2712
413,2716
415,2720
419,2728
420,2733
413,2740
419,2744
420,2752
416,2756
419,2761
420,2769
413,2773
416,2781
420,2785
420,2789
413,2797
418,2802
420,2810
416,2815
420,2822
420,2826
415,2831
419,2838
420,2843
413,2851
415,2855
419,2863
420,2867
413,2871
419,2880
420,2886
413,2892
419,2896
420,2904
413,2908
414,2914
420,2920
420,2927
413,2933
418,2937
420,2945
416,2949
450,2953
10000,2961
10000,2978
10000,2996
10000,3012
10000,3020
4409,3035
450,3044
450,3048
449,3056
420,3061
420,3066
420,3072
420,3076
420,3084
420,3088
420,3092
420,3101
420,3105
413,3114
419,3119
419,3125
420,3129
438,3134
9955,3148
10000,3163
439,3171
450,3179
438,3183
413,3187
420,3195
420,3199
420,3203
420,3212
420,3216
420,3224
420,3230
420,3236
417,3240
419,3244
420,3252
413,3257
415,3264
420,3269
449,3277
10000,3281
10000,3299
9574,3310
447,3326
450,3330
421,3337
420,3342
420,3348
