tap_data,time_data
30,2
48,4
32,5
30,6
43,8
32,9
30,10
31,11
34,13
30,14
41,15
33,16
31,17
37,18
34,20
30,21
40,22
31,24
30,25
30,26
33,27
30,28
30,29
46,31
33,32
33,33
44,34
37,35
35,37
37,38
34,39
30,40
30,41
48,42
32,43
30,44
43,46
32,47
30,48
31,49
34,50
30,51
41,53
33,54
31,55
37,56
34,57
30,58
40,59
31,61
30,62
30,63
33,64
30,65
30,66
46,67
33,69
33,70
44,71
37,72
35,73
37,74
34,76
30,77
30,78
48,80
32,81
30,82
43,83
32,84
30,85
31,86
34,88
30,89
41,90
33,91
31,92
37,93
34,94
30,95
40,97
31,98
30,99
30,100
33,101
30,102
30,104
46,105
33,106
33,107
44,109
37,110
35,112
38,114
31,115
30,117
35,118
37,119
30,120
33,121
41,122
36,124
30,125
37,126
31,127
30,128
30,129
30,131
32,132
44,133
29,134
30,135
43,137
34,138
29,139
44,140
33,141
30,143
34,144
31,145
31,146
35,147
45,148
34,150
31,151
36,153
33,154
30,155
30,156
32,157
30,159
39,160
32,161
30,162
41,163
31,165
30,166
42,167
32,168
30,169
32,170
30,172
30,173
33,174
43,175
34,176
32,177
38,179
33,180
30,181
31,182
32,183
31,184
37,185
29,187
28,188
38,189
31,190
30,191
40,193
36,194
30,195
34,196
33,198
30,199
33,200
44,201
30,202
31,204
45,205
31,206
31,208
31,209
35,210
32,211
43,212
33,213
30,215
47,216
33,217
29,218
42,219
33,220
30,221
41,223
35,224
30,225
31,226
35,227
33,228
34,230
42,231
32,232
32,234
30,235
33,236
30,237
34,239
33,244
31,252
48,255
31,262
29,269
42,276
32,282
30,289
43,295
33,299
31,307
33,311
39,319
34,324
31,332
42,340
32,346
29,352
34,359
32,366
30,368
32,379
32,381
30,389
44,397
32,401
30,409
45,414
36,422
30,429
43,435
33,439
30,449
33,454
34,458
32,467
36,471
45,479
32,484
30,491
35,498
32,505
30,512
34,518
31,524
30,528
42,536
34,541
29,551
44,554
34,561
30,569
42,574
33,581
30,588
36,595
33,598
30,609
33,610
39,618
34,626
33,631
37,639
33,645
30,653
33,658
33,665
30,667
42,678
29,684
29,688
50,699
37,700
29,708
44,713
33,721
30,727
38,734
32,741
30,748
32,753
40,759
33,768
36,770
40,778
35,786
30,790
31,799
36,804
30,812
37,817
30,824
31,827
46,838
36,843
30,849
47,856
36,860
29,868
42,873
48,880
10000,936
7293,971
45,983
43,987
40,992
45,999
39,1005
31,1012
55,1019
40,1026
41,1032
10000,1081
3364,1103
37,1114
52,1118
42,1126
39,1130
42,1138
30,1144
30,1151
35,1157
38,1165
31,1171
58,1178
10000,1228
3842,1256
46,1261
41,1266
48,1274
43,1278
48,1286
40,1290
58,1298
10000,1353
3181,1374
50,1380
42,1387
34,1394
51,1396
37,1407
32,1409
40,1417
38,1425
31,1429
45,1437
47,1443
9516,1491
45,1503
37,1508
35,1512
45,1519
44,1523
33,1533
44,1540
33,1546
30,1552
35,1556
44,1566
35,1569
58,1577
10000,1630
116,1638
48,1644
32,1651
57,1657
38,1665
30,1667
49,1675
37,1679
30,1689
42,1695
40,1700
48,1708
10000,1758
56,1769
46,1776
52,1777
41,1785
40,1792
47,1798
38,1806
33,1811
41,1818
35,1825
31,1831
57,1835
10000,1887
731,1900
49,1904
42,1915
52,1917
39,1925
34,1929
45,1937
40,1945
31,1949
57,1957
10000,2008
2437,2027
53,2035
39,2040
32,2048
35,2053
41,2061
35,2064
34,2075
50,2076
45,2085
32,2093
47,2097
46,2106
10000,2151
441,2166
43,2172
57,2179
43,2186
33,2192
41,2199
39,2206
32,2211
42,2216
42,2227
31,2228
50,2236
41,2241
10000,2296
855,2306
44,2314
53,2318
35,2326
33,2332
37,2339
36,2345
30,2352
42,2355
35,2365
31,2367
50,2375
41,2384
38,2388
10000,2442
50,2450
52,2453
42,2463
30,2465
45,2474
42,2478
34,2486
39,2494
49,2499
37,2507
38,2512
55,2522
50,2525
10000,2574
90,2588
44,2592
52,2597
39,2605
31,2610
42,2617
38,2624
31,2631
46,2633
40,2644
