tap_data,time_data
360,564
353,571
360,579
360,584
355,592
360,596
360,601
360,608
360,613
354,621
356,625
360,633
360,637
360,641
360,649
357,656
360,662
360,666
360,670
360,678
360,685
360,690
360,695
353,700
355,707
360,711
360,719
360,726
360,731
358,736
360,740
360,748
357,754
360,760
360,764
360,768
360,776
354,783
355,788
360,794
360,799
360,805
360,811
353,817
360,823
360,830
358,833
360,839
360,846
360,852
359,858
353,862
353,866
360,875
360,879
360,887
360,891
360,895
360,903
360,908
355,916
360,920
360,928
360,932
360,938
360,944
360,950
360,957
353,960
353,965
360,973
353,977
360,985
360,991
359,993
360,1001
360,1008
360,1014
360,1018
360,1026
360,1031
360,1034
360,1042
360,1046
360,1055
355,1059
355,1063
360,1071
360,1075
360,1083
360,1087
420,1092
420,1107
420,1108
419,1112
419,1116
420,1124
414,1129
420,1134
420,1141
413,1145
417,1153
420,1157
420,1165
414,1170
419,1176
420,1182
415,1189
415,1194
420,1200
413,1207
413,1210
420,1215
413,1222
417,1229
420,1235
420,1239
415,1246
420,1251
420,1258
420,1264
420,1268
420,1276
413,1280
418,1286
420,1292
420,1296
413,1304
419,1311
420,1317
413,1321
419,1327
420,1333
413,1338
418,1345
420,1350
415,1358
416,1362
871,1366
829,1374
823,1378
830,1387
822,1390
822,1399
830,1403
823,1411
823,1419
823,1424
826,1432
822,1436
822,1444
821,1448
830,1456
822,1462
822,1473
830,1475
822,1483
820,1485
827,1493
824,1497
821,1505
820,1509
820,1517
827,1522
820,1530
820,1534
821,1542
828,1549
821,1554
821,1559
829,1567
820,1573
827,1579
822,1583
828,1591
821,1595
821,1604
1183,1608
1144,1616
1144,1625
1144,1628
1152,1636
1142,1645
1142,1649
1138,1657
1143,1662
1142,1669
1137,1677
1145,1681
1144,1689
1135,1694
1143,1702
1144,1708
1150,1714
1143,1723
1144,1728
1147,1735
1143,1741
1144,1747
1141,1755
1133,1761
1133,1768
1134,1774
1142,1781
1136,1788
1134,1792
1133,1803
1133,1806
1143,1812
1135,1821
1131,1825
1134,1833
1135,1840
1140,1845
1134,1850
1133,1858
1133,1865
1143,1870
1134,1878
1133,1882
1131,1891
1131,1898
1136,1903
384,1911
388,1915
390,1920
385,1927
386,1934
390,1940
384,1944
385,1952
390,1956
390,1961
384,1968
390,1973
390,1980
387,1985
390,1989
390,1997
384,2001
387,2009
390,2015
384,2022
385,2025
390,2030
390,2038
385,2043
390,2050
390,2054
384,2063
388,2066
390,2071
384,2079
387,2087
390,2091
390,2101
384,2104
387,2107
390,2112
386,2120
389,2124
390,2132
384,2136
384,2152
390,2154
384,2155
387,2161
386,2165
390,2173
385,2178
390,2183
390,2189
386,2194
386,2202
390,2208
384,2214
387,2218
390,2223
390,2231
386,2234
386,2250
390,2254
385,2256
386,2259
390,2265
384,2271
384,2277
390,2283
384,2288
387,2296
390,2300
390,2304
385,2313
390,2316
390,2324
386,2329
390,2337
390,2341
390,2345
390,2353
390,2357
390,2365
390,2370
388,2374
390,2382
386,2388
390,2394
390,2401
390,2406
390,2411
390,2417
390,2423
390,2427
390,2435
390,2440
387,2447
389,2452
390,2456
384,2464
388,2469
390,2477
384,2482
387,2488
385,2493
390,2498
386,2505
389,2509
390,2517
386,2521
386,2530
390,2533
384,2538
387,2546
390,2550
390,2558
384,2562
388,2566
390,2575
388,2581
386,2587
390,2591
384,2599
388,2603
390,2607
384,2615
386,2622
390,2628
390,2632
385,2640
390,2644
390,2648
384,2656
388,2661
390,2669
384,2673
387,2681
390,2685
390,2690
384,2701
387,2703
390,2709
386,2714
389,2722
390,2726
384,2731
388,2739
390,2742
384,2751
387,2755
