at20_p18_r,is20_p18_r
86.79793997703275,136.34811900703573
48.59515257754734,110.9134037103949
58.99328645768166,136.74607995636134
115.48320137677703,211.3059080331014
70.79120793072143,112.93077614989556
110.57426975690413,100.88862742799792
96.12088840960969,122.41851898412452
99.03519140598209,74.41700031184475
130.34899991886977,165.96780113681262
98.76788774031586,178.30498381413145
90.67318724745222,149.24311589138713
98.57665934461436,125.45700810091475
74.03082205096364,209.64356976462182
96.00915318741419,149.5418612957116
79.97965733211363,100.83539416431634
69.78496967300605,243.45376343312026
125.96497090424933,185.28608351965735
63.25660681871249,218.25715619395922
103.38770905408052,121.93085004864875
97.20318582823207,123.10025622361636
75.08761832290338,136.0957645655022
87.93312806640668,210.03592049055504
60.4435236250669,176.57800894767132
101.93727039718847,204.3624794222638
107.77198025819956,130.47683235432774
61.06465977317228,156.45839596915496
67.37864933924166,151.76532848739407
125.39080756557387,121.75580717570529
93.11181942975236,131.8451411281828
39.43199373278209,143.64185989367428
81.97958838931343,161.92788526876748
92.53178859638237,217.5072963553493
87.0138255932194,104.33605915289684
121.45964796392073,159.72889196166403
43.028760986610095,144.90476050883268
96.20013201363327,117.10223983113289
12.279280119340243,175.30429617713648
72.38529492531887,148.49963139895968
71.09175007625214,166.9489565749855
119.23001245401073,179.5731208660385
73.2405034099352,83.85070371491464
97.05607402408629,149.50139488005996
64.55811821044237,195.0934189068484
75.97245376704154,168.10852055826132
67.54797892243884,207.46073747525045
107.01630899043421,158.725850617397
85.1897556707561,187.85746564760558
70.453757471344,208.85610698992951
90.04015525036715,214.63955056931394
60.26637101735946,137.3498746568394
101.84928186641625,112.79215369487474
111.13248647671381,185.05387491915928
132.3868672159679,204.3153029288923
101.68326125893606,138.65719862507817
87.98280514474658,232.28494714247103
79.21088826443302,70.15070308808073
107.15762810025817,151.06059353065217
97.3496726410347,197.66253499658495
68.87724358972952,89.72452349458595
102.56835291351457,162.43190997165843
100.49167762380559,213.79826928904302
83.71685675998302,143.2890939621751
106.91178637354734,179.4306948529932
101.13650964388799,181.82475973220974
114.62431658115625,166.91991152156774
88.79789503759014,181.5540744538584
109.82085405269082,116.65469851861258
73.04642109571476,161.60262053320233
98.90732942780922,141.38192706947694
64.95123959051512,78.81030805822643
82.47643462257672,139.01861931687023
78.95948368487001,158.84900419626013
96.4055026644555,219.25369864587276
78.43075332109842,152.7801020249597
81.43044626814462,179.04493752244684
80.61588480827382,171.1628924838932
78.20679957793627,200.84885605480028
68.5070723303336,145.1679736565767
62.95404482235135,177.52507860825384
56.80992035153469,185.66746147304906
74.31339049265753,181.9746595420562
107.81357265042737,146.1760189952163
83.95400183847912,170.84043548075928
113.8294612209955,116.2052867993539
126.28847217018924,165.37559740495024
74.19633346198273,165.03750688814364
119.61779518751604,194.98462349073316
89.36306504034401,94.77363678950044
62.79658043946054,162.28965170049844
80.40370807704808,187.40775820279495
87.28770012914067,139.32373223269258
117.70646389871334,108.4067368463993
88.78660812270668,133.69266014185195
82.73339086472532,173.7355588139614
70.30543633936442,105.58454552481206
