at20_p6_r,is20_p6_r
90.27580814902252,185.6874505879417
110.57401439667261,133.67391311581042
76.62064634371245,149.82568026633024
85.12233913967314,197.36879439536676
85.23175230061857,125.50591780117772
82.95778165953155,138.71247473098236
91.1268744784703,196.1583830051104
90.06762101452458,168.17216915221988
77.22431883860627,108.67456406803475
123.76968442501462,87.95119593157757
86.40217025662629,196.63352906352515
67.52467310191068,130.92305780981025
107.81757345923911,183.47386919101822
125.52439290765756,207.90740678977886
101.8253864900798,214.7086884589055
129.83746845155278,85.52775422927726
66.49823124994407,116.474551574617
88.25398143901212,157.26805430828196
86.33282735331831,144.32474140403653
69.89389462414131,99.84661071443088
132.8890338105156,148.50462473301366
78.12121338209099,69.56000030274083
78.41077047394776,151.95304917150088
111.00329676693576,219.71822219398717
90.61183790516255,135.5884408930506
99.8376961913448,137.65911965185796
91.82142849522741,172.97723494619515
113.57293098015097,140.64805127317493
96.91905767708283,122.40705714891496
59.47951864277101,93.01395248731912
55.262623767252684,140.3779900942912
87.82201588753425,156.96400146853807
89.57773111997028,219.5980773386237
82.10271606830005,141.8765325779018
107.46085144495275,235.21720184344915
65.64628660227865,163.79438594073198
82.45539908279576,148.27115637744586
55.99245808633043,196.67740306842686
80.62983143004429,98.03530351721862
75.02734972630664,140.30819073245732
107.98980541687912,132.28969925474792
130.04540988079933,179.10334598719373
70.33668154472345,152.30650634679958
63.75060264408323,157.43066658803144
81.54267524119973,107.1567524471715
97.11956132778766,113.15728056769115
65.55169437025606,120.43424080554081
53.875365606776704,183.0149790987191
77.00654618108605,217.26446307857273
64.35628680877593,213.25549639558494
96.56131515607943,113.01989872204847
68.06354172525329,199.53399653654998
77.86829246745653,40.57626147366311
94.43889854675018,212.048796773481
105.63126904629071,133.22986733050706
69.8796611846,140.99575020044568
46.823556089497515,196.02484799955613
81.03358843939739,111.0303308573654
19.871843306793167,137.87345341239984
112.07444401170493,112.31975413323985
85.06354323387744,267.8934867070727
84.37247218740441,172.48393550623894
100.17639632773391,180.9292195655468
96.36387440112836,196.40242281604742
115.87894485723822,134.8653124269074
107.29745749323796,144.07994273509902
92.54703405292084,170.31428649460173
88.95126642526037,130.09550237942793
110.43586143385357,259.73794860030875
94.17738832930083,106.63995930861189
99.0301818646346,138.32053773847025
81.65968836868954,132.42551459915944
73.88927068300502,193.0427057334381
113.02053222174823,135.58868703877647
98.55816506500645,229.94667992869546
58.51052452731594,162.2593131831416
59.94922332525104,179.32363060025068
108.85105605249751,244.57195517277987
66.42815640524141,197.3664077326822
126.62833900609186,155.77944491964473
119.95851637802146,261.46193114330845
79.22599065338969,174.29883216799206
129.53383772678905,172.39547641531095
93.16750158740702,135.86407618796196
84.75153487847051,151.56293225709365
94.15414044479853,155.38819048218028
73.9030406928323,153.78721983812247
84.26969136191735,88.21407949685421
71.03170278192042,89.41882873432456
69.14940774776775,166.17752477646624
56.43497412327155,160.3876180988316
