at20_p12_r,is20_p12_r
68.76391513016746,153.8170204836764
114.9317724493519,161.39561491855665
83.71118707291876,122.53533929576179
54.8751436518501,111.6440315917522
90.69909712155973,180.93016861931855
90.785980754091,196.76832987861525
105.57173790325803,192.77581120864437
79.09040215694952,161.31350927971516
85.69939272516758,147.32096149577205
90.94785618586003,226.6883536345857
105.62474849368255,136.92675545460258
85.28437120962121,211.8405904156526
120.77271917289471,110.52233619760328
139.94009548542988,104.63220926526185
96.77287666677971,149.23650011118335
95.63097726224437,131.2391109284108
107.80283159640878,89.2645485804603
119.08645667833274,180.62614660368266
87.87405322277235,173.80320169255643
67.2735584225327,122.17537506784667
61.744650855415415,104.41945311162482
100.68842241369043,184.86403402393216
104.08320831353615,158.82632625108516
54.37392678275861,85.694269283559
60.98030135534401,144.63788402088971
75.13154282364845,187.19753991834665
108.06498397566466,203.33218261081723
98.75303492209788,147.73043571752712
39.111846507295674,176.98917795852876
98.54026799264066,152.17200002710626
88.25227052062183,109.25628489963952
78.50101805795252,165.97723960023018
67.33014337953416,208.24552898528532
104.67619099563868,173.65222043587056
108.5433471813148,159.62878787343453
106.44485202600872,151.03906503141525
103.59075891015556,156.15901498349464
52.72026071378552,154.13005401130746
108.62201852022642,131.1128983448316
95.54405573646147,247.68016258672696
78.52306217834894,144.3125135463506
77.33673387719583,217.42676091537786
82.82376609432781,192.62359716572573
83.46001200619388,181.27895258381557
97.66351579741924,144.6801216941772
97.63737267858049,127.94017879552277
81.97643832732915,154.6215003514804
41.209015158215344,192.10409982246966
77.54390712367956,172.24427247257304
111.40968082341413,232.37626889528588
96.48151356174525,114.18233258507892
105.3783436374874,249.20889275857797
77.60215863870056,100.6251905152526
107.93986286048953,208.12823935287244
88.55279049102704,164.6831373412538
77.13118312968818,189.33493272963523
80.9214760858068,195.39141026524732
74.50551002285955,125.22957638387263
105.30295750401908,70.24487137062991
69.7163081778087,163.89158042668453
50.28475180848777,175.22690159612313
120.8451047222402,227.16869146386767
117.08705317861737,159.9920206170116
120.34087781230684,146.87517876818853
68.04588841487852,122.06005760743521
75.10690781529684,219.49005724225094
78.82128533009397,95.58827996215098
105.60636944572528,50.34944483532452
40.83543554161911,181.76227278750537
104.31278435189972,197.03312186772084
89.01257769197957,197.0502009052263
83.07708388624647,167.18001083885989
