at20_p20_r,is20_p20_r
98.38845993711624,180.07102184623292
105.94682269690335,98.59394666448716
107.35799908056603,140.86608076626723
83.42369661017983,48.199913531367315
59.71723316321729,78.51882491579826
77.51319659265917,178.9631191877648
67.6067218357658,181.01331342979537
92.29009499007034,195.87006125127658
87.33861197255115,191.98004447535573
107.3526246547838,192.07508163083193
81.68457961185655,143.67122922998865
73.44971945017313,121.78633384022692
96.48236867734325,211.48574505967912
131.4701392203001,117.33162703090643
56.00434301226018,117.58928278086319
121.0385691151314,186.78835549943955
52.77915063801394,186.3934042805749
112.49227345689337,133.3734489526603
77.43817677860977,93.2990720650672
87.17597895960277,146.55157776313632
64.54962330106483,142.9651543241062
98.5330379815395,192.2715560836678
88.1838092066086,218.47460125405058
107.23071014923593,182.90039429517475
101.40565579404581,107.7249199300302
88.29021382900564,121.01483259108798
76.81743011287259,104.21295807176145
54.36324077071655,120.29117584439955
68.93170776391881,180.804848046269
56.80727637017593,151.60213737040095
110.61112925011079,194.69623162038783
98.04577306938822,167.69334558319082
104.32538056638018,143.68024435939367
74.9582306176254,180.27549628355717
73.23629984852418,282.3378813921107
93.65975812551471,183.13469430033427
113.57858497172467,236.67602091194863
88.46633337650003,140.8757160432136
80.16841781130772,197.99207542134394
91.82639288176199,210.17815712057072
105.2431515314005,116.00433941947301
98.44332458671387,106.08525043867745
127.81212738532838,149.6351031259879
85.0238655089455,94.01428506987237
96.02126578442162,169.9063406314827
40.24463350110118,114.10694606655744
53.794351416134056,169.7705778599142
125.88307412120082,133.84031013346134
105.30278876111241,162.4408558045976
67.12721219033911,137.17285490091922
95.87876259999088,204.13111800711079
101.90792187096088,115.34464954969641
89.71307998021533,73.07597585878514
103.70288045056905,123.06656012700185
111.71003162516415,116.13998830003871
66.21561789009057,198.10846987688552
90.35878455773549,200.27241044949665
103.22379156847745,202.12936180141713
87.7033745198835,163.1325369330883
93.36353150439489,156.16794889865415
78.37184948854039,92.89968854135958
96.28834194855854,177.93006823924446
78.97154349004514,148.59908787714735
62.001756903336386,205.9089643513462
59.43350096109468,194.91027924549832
73.62745159061541,179.29792425932413
107.7057671001053,168.63096065567717
110.9594559850724,94.43011708163962
61.37152171277634,85.98030905997824
90.39107744743006,187.7511395405808
74.79092429047205,149.65621735192695
65.96405870012555,187.3704612168348
88.36249388768871,177.35595198331626
93.36579829050852,188.33276841431206
56.249737677549554,155.91956251831547
85.69803926356172,205.058860725769
118.01655248068224,227.65814834877563
78.11119006084203,220.8755536134111
81.30283710753919,175.68883138558556
103.91401468117232,93.074248817023
94.79582789597588,108.9298106749072
91.56613064160948,152.25847329091113
91.38132527545207,184.47452640799833
108.78646751197002,152.433496482046
84.9009002272874,160.68122995464824
75.40938926866713,157.5129588553136
79.27140943025061,217.09106008673044
121.56536436869374,103.52417445444118
59.6286226825347,207.50442038809564
88.4800859003399,140.0378170540582
104.92066143134736,200.1782783963224
115.87867894281928,185.27399733183637
91.97989481030386,173.79020319636598
92.7251568793181,116.29924185002895
101.27385396213568,158.79876903750275
114.4809210925418,177.39662761617444
43.26150293421748,173.88454074050085
96.04258221849784,144.28610582571687
61.24877133327078,140.7200765230667
111.44739591778351,144.6312905597248
114.58334469617638,213.7001409384955
75.01673771515229,124.6854397106143
91.61008001768043,220.01353641684915
79.29262652200687,129.42009009870245
81.79538344835605,120.90703753710426
132.62571014914482,154.1047380022683
102.25618305479749,209.31666359648403
87.97322617135137,125.41720921675723
