at20_p22_r,is20_p22_r
66.82869426009633,113.83643968364906
78.55756360905295,132.63128120687927
104.08117771643289,144.21605501535473
79.60505066426947,158.57011633012033
89.25353458329887,158.52712239917022
81.75680617838138,154.48553041538347
106.13406396502111,145.95337818116045
59.569941037881314,93.6784233644179
76.22422450436382,147.8910140834632
132.13731751476632,168.38558204249114
99.65034876483564,147.02365432703075
91.56828496844805,58.51231831773339
78.03974327276836,125.65500884380313
91.24393445925064,48.98270519490626
95.65756761707651,174.20626774095376
107.99074250587611,127.18874724546868
92.55341596199537,107.12517226383557
94.48672171342001,65.8699318281388
98.49308410612699,155.63401433770323
108.67358239449763,202.63849765303456
116.39229764060367,104.08765119052173
67.06147030985674,157.23840072278387
72.68146343237431,341.68042503559695
62.36451126197133,143.9516627516014
121.56983403437036,155.17732386523545
114.35643531822431,144.9314508488431
95.99842626694824,176.7600799170571
77.01444176139769,97.09138309178286
96.3386531549296,148.51678832148355
114.83893568879259,175.15816973307454
125.47114156148663,198.25346152875954
111.16294402316245,143.78397207060917
78.65726022958376,210.90182965154213
77.15452316271603,157.55342944096893
96.99251186533115,125.56178862753536
81.7132988616964,191.414206353095
102.05106872981767,160.1113786385076
125.72191493652892,85.35588484797152
98.79123633523483,159.63818455105326
97.87401618605976,122.38919717298356
109.50564405186908,186.16393146271142
99.17544174840633,107.763630796994
103.22658662414982,182.65890467534018
59.478116959488744,128.00699433810638
57.25711246988536,212.71905479925783
88.11559154333949,212.7589511813511
76.0209829557918,154.73290611773749
102.22500540187653,156.3681470858072
101.75455715577534,213.49222092714308
99.32351097232308,174.54024436229565
97.19927109307898,149.141925518684
117.25790516377856,216.18112825718754
58.74423355003489,125.82317242683558
86.63552955695751,196.97768749205332
78.5231038314945,176.08625178633667
82.16377919966847,156.68280027199413
99.40661214228028,166.96502248407276
71.81393853685788,115.10888337695528
77.37868087906332,137.81591797921678
75.52956749608305,166.53960045632343
92.4195787347111,152.75902621467847
93.01020011583311,168.7852359308535
51.888563902356395,185.64483721286717
83.721173529575,97.97560508485502
95.75818424462928,197.39773887224771
81.69823775113164,159.7524395000761
95.12915841576206,117.27100610997581
74.8434413697225,186.30240775981719
90.34070822962202,174.58213341011242
120.35435763380694,227.26084231431946
107.2443013438034,111.25867347758272
68.7398389900002,183.57247335056394
44.22100370247934,162.77502298712344
102.34408205321098,150.5848605237871
94.90152535690605,121.1905263348591
105.57245919527551,198.79883690888175
109.27913114938228,194.7868197769433
90.60121149718881,164.0797147688527
91.40831986726046,176.21483153477132
104.45440827430618,166.7213843058826
76.0110057002254,211.91498842131963
94.60344726086889,202.2800146143278
68.02589964900982,241.9396408379379
92.5739403678007,128.87336237398813
112.66792504112294,181.04291358471124
102.68438307905821,142.2686649133611
91.13404537380826,202.98372514906907
118.59343371909253,117.63820889804768
94.89637564759894,176.65557287024853
94.90745849448695,167.36745870079687
101.49210281344206,166.21888103387857
83.56218598936324,190.33705719516342
98.37229001247357,128.99770400336735
113.08258446056294,156.86446107172333
78.99686137217043,174.33899151911953
69.21322399893037,142.6237969527416
83.41831064527132,122.0632919377071
127.73832841713461,153.87248929187496
82.24506929025755,58.956363237838175
102.7663649314056,165.16485048266202
101.45884605103433,136.91419693480017
83.33436540675727,111.04841173048962
84.21681252669431,173.0707645134878
80.91294281899388,161.15585636974978
128.98018323080709,190.2699225112958
91.24445331670799,136.5618828396757
