at20_p21_r,is20_p21_r
75.01622744157929,186.19245629816658
75.60608314739758,164.15264208493008
91.66830034017144,220.76285418438164
98.83474728508156,217.01496889629416
107.95210748087906,151.66944887163382
64.62416568745576,205.0467477314135
140.4679287238924,192.4594701837105
116.73615990844509,121.55284563830386
70.45806875723841,132.42113983480692
101.0383784821085,120.6441499783477
85.57218143321407,173.80513408687335
96.75389008296632,119.72214201439252
81.49789647686484,133.00038809535573
93.57586138898094,121.29948910688009
80.6877291416334,153.93962882487764
80.70583554128122,134.73502124434071
106.35297043579295,171.9631679185035
130.57405406940222,230.42902092321032
116.53582568922045,173.08094084044845
82.24929428372641,140.5526589144696
114.30495883552028,192.69094834844236
80.59895675167755,77.3602551858654
87.34597655759653,164.90953344134385
78.97265270786323,97.61309928246295
96.95677621422043,113.05807243349278
118.29173553986888,166.28247258561515
80.43181911059585,127.55258527939642
87.64618564432513,179.3507125799539
89.39974622923897,89.08177395828949
96.680829313441,204.75290828723297
111.21576551775577,138.94978050999111
90.99318940219581,139.53140953246148
116.00928125830987,145.73616981844293
82.14318065306755,127.44548176739693
91.82379448614542,221.96984518811036
100.77219993064894,122.66219825876414
85.37504862949484,227.2287956449309
76.51160206836781,98.65413821449297
69.66832480462881,112.19981276173505
103.13735772999553,255.1285300182579
74.1083311431453,174.43556568261576
85.4094056489288,186.15428956317575
103.08803509077865,138.067325696022
98.4710729692499,223.36990253002915
128.4910723850254,279.2574330765072
94.63405632343432,170.3480730186227
85.76164984433218,199.62092040232366
97.20083637983349,132.47159634306686
83.9019292540959,112.64565280153623
91.40662689621627,228.39283517557658
100.95517596575257,138.59365507555697
108.07994386140462,106.403524024875
56.60710794724175,170.9731200259029
111.37434011301534,126.8777866663486
92.20883630199627,218.20919505269057
131.44432584296982,186.65214530961603
118.67842590866184,99.72325022035523
58.90274721210645,161.3320033762644
85.83427217833628,177.87400051096031
103.85176063949332,135.62068910659454
83.73351310901889,145.00256009482757
82.85511831728029,107.60853784480243
73.78861028369761,164.13182810870737
106.5233954089349,201.11374298739202
84.22672127228357,133.8227563576785
95.89221211818953,129.92143594461606
92.22334044050791,159.95835244639116
105.73356596736235,197.3233074458953
42.60865424653753,203.70673383228421
91.11016444408202,203.26141521923242
94.06114684873012,120.81556769714761
75.86629341278902,120.64116283078008
81.21205480589025,202.99747530738108
92.1748478669407,161.16784389755608
117.88729064691229,151.12915122333138
92.50317034438154,181.50547182164365
