mid_min,mid_max,mid_mean,mid_median,mid_mode,mid_stdev,mid_variance,mid_pstdev,mid_pvariance,mid_quantiles
131,342,162.8679245283019,162.0,166,20.750249784703392,430.5728661275831,20.652139307020185,426.5108579565682,"[154.0, 162.0, 170.0]"
59,310,117.40322580645162,115.0,108,25.783942616028405,664.8116968266456,25.67976464406981,659.4503121748179,"[105.25, 115.0, 130.0]"
72,341,146.07462686567163,141.5,154,34.089803309924626,1162.1146897093479,33.962364346802325,1153.44219202495,"[125.0, 141.5, 158.0]"
125,218,159.52631578947367,157.0,160,18.930805781725514,358.3754075454122,18.847593045786383,355.23176361957525,"[144.0, 157.0, 173.25]"
76,336,150.16964285714286,148.5,142,23.881044687508865,570.3042953667954,23.774193839741272,565.2122927295918,"[140.0, 148.5, 159.0]"
40,167,126.16528925619835,127.0,120,19.74434396117785,389.8391184573003,19.662586492141845,386.617307560959,"[120.0, 127.0, 137.0]"
16,299,128.89473684210526,127.0,115,27.915602393818784,779.2808570097811,27.792895855208524,772.4450600184672,"[114.0, 127.0, 144.25]"
91,165,121.21698113207547,119.0,127,14.513707620552328,210.64770889487872,14.445084505053426,208.66046635813456,"[113.0, 119.0, 127.0]"
55,241,127.5575221238938,129.0,129,23.30425239134685,543.0881795195954,23.200907082167095,538.2820894353513,"[113.0, 129.0, 139.5]"
