tap_data,time_data
30,0
38,2
38,4
35,5
39,6
46,7
36,8
34,9
45,10
39,12
35,13
43,14
38,15
33,16
42,17
34,19
30,20
44,21
40,22
30,24
43,25
42,26
30,27
41,28
37,29
30,31
41,32
37,33
32,34
33,35
49,36
31,37
33,39
44,40
44,41
32,42
39,43
40,44
30,46
46,47
31,48
29,49
45,50
31,51
30,53
40,54
37,55
30,56
43,57
36,58
34,60
37,61
44,62
38,63
33,64
55,66
35,67
31,68
48,69
38,70
29,72
43,73
43,74
28,75
45,76
33,77
29,79
49,80
36,81
29,82
45,83
37,84
30,85
37,87
40,88
34,89
35,90
49,91
36,92
33,94
50,95
35,96
33,97
36,99
39,102
32,113
36,118
36,122
30,130
52,135
35,143
30,148
49,156
36,162
30,169
44,175
43,180
30,188
41,193
38,200
38,204
37,214
50,218
36,225
36,233
47,239
37,245
31,252
46,259
40,261
32,273
46,278
37,282
30,290
49,295
37,302
30,308
50,316
39,321
30,328
39,335
34,342
31,347
41,352
44,360
37,364
38,372
50,378
36,385
30,393
45,398
31,406
30,412
46,419
37,421
31,432
41,438
40,443
30,450
48,454
41,464
30,467
47,475
41,481
30,488
40,495
41,502
31,507
38,511
46,520
39,524
35,532
52,537
33,546
33,552
38,558
32,565
30,571
42,579
39,581
30,592
50,597
40,601
29,610
53,614
37,622
30,628
47,635
39,638
30,649
44,655
39,661
35,669
40,671
46,679
43,684
33,692
45,700
36,704
30,712
43,718
37,725
30,731
47,738
40,741
32,752
47,757
36,761
30,769
55,774
40,782
30,787
45,794
40,802
30,808
43,815
44,821
33,829
37,831
47,839
43,843
35,854
51,860
37,864
30,872
42,877
35,884
30,891
41,898
42,900
31,911
47,917
36,921
31,929
45,933
39,941
29,948
41,954
41,962
30,968
36,974
42,981
35,988
34,991
47,999
40,1003
36,1011
44,1019
35,1024
31,1031
42,1037
33,1044
31,1048
48,1058
35,1063
30,1071
43,1077
38,1081
30,1089
51,1093
38,1102
30,1107
38,1114
35,1122
30,1128
33,1134
44,1138
31,1149
40,1150
56,1159
10000,1211
4644,1239
53,1249
45,1253
54,1260
36,1268
34,1270
49,1277
36,1285
30,1292
36,1298
35,1302
29,1310
44,1315
34,1323
30,1329
50,1336
39,1343
30,1347
53,1357
45,1359
9865,1412
53,1421
42,1426
42,1433
46,1437
38,1447
37,1449
47,1459
34,1466
35,1470
37,1478
36,1482
32,1490
49,1497
36,1505
31,1509
57,1516
10000,1565
1304,1582
51,1589
52,1593
41,1601
34,1606
43,1613
43,1620
35,1627
35,1634
43,1638
37,1646
33,1650
39,1661
43,1663
30,1671
38,1676
35,1685
32,1691
56,1697
8352,1738
45,1748
55,1753
46,1761
30,1766
43,1774
40,1781
35,1788
36,1793
41,1800
33,1808
30,1810
42,1818
36,1823
32,1830
37,1838
34,1843
31,1851
50,1856
43,1864
9127,1912
60,1920
51,1926
34,1931
40,1939
36,1945
31,1949
43,1957
37,1962
31,1969
49,1974
38,1982
30,1988
43,1997
37,2003
30,2009
41,2016
41,2019
31,2029
44,2031
40,2040
6513,2079
57,2084
33,2088
52,2096
45,2103
30,2109
43,2114
35,2121
30,2127
36,2134
37,2142
30,2148
37,2154
41,2160
37,2169
33,2170
42,2178
42,2183
36,2191
54,2199
52,2205
8285,2245
57,2256
45,2260
30,2268
49,2273
36,2281
30,2287
47,2294
37,2302
31,2308
39,2315
40,2320
35,2328
38,2330
47,2338
44,2346
36,2350
60,2359
55,2363
10000,2419
54,2428
34,2433
51,2439
43,2441
32,2449
48,2457
32,2461
29,2469
45,2475
42,2482
30,2485
47,2495
44,2502
29,2509
49,2514
10000,2565
3271,2589
49,2596
52,2600
31,2608
39,2615
38,2621
36,2627
35,2634
43,2637
37,2648
35,2650
45,2660
40,2666
31,2670
38,2678
37,2684
31,2690
41,2696
50,2703
9833,2752
55,2764
35,2768
50,2773
41,2781
30,2787
37,2794
39,2801
32,2807
39,2813
41,2820
37,2828
35,2830
49,2838
38,2846
31,2851
36,2858
40,2863
38,2871
10000,2919
217,2932
58,2936
49,2944
32,2948
46,2957
45,2961
30,2969
48,2974
37,2981
30,2989
44,2995
36,3002
30,3009
38,3016
37,3019
33,3029
37,3031
47,3038
10000,3093
2117,3111
59,3116
38,3121
30,3129
46,3134
39,3141
31,3145
34,3155
35,3157
33,3168
39,3169
44,3178
40,3186
31,3190
47,3198
36,3204
31,3210
53,3217
10000,3266
767,3280
59,3288
47,3294
50,3296
36,3305
34,3313
47,3317
37,3325
34,3329
35,3339
34,3342
32,3350
42,3356
36,3364
30,3370
49,3374
39,3384
50,3387
10000,3442
2224,3453
53,3467
41,3468
47,3477
43,3485
32,3489
48,3497
36,3502
30,3510
53,3516
33,3523
30,3526
53,3537
38,3542
30,3548
48,3557
10000,3606
3952,3627
59,3641
52,3645
37,3649
45,3657
40,3665
30,3669
44,3677
36,3684
30,3690
43,3696
37,3704
30,3706
49,3717
37,3722
30,3727
53,3735
46,3739
40,3747
7696,3787
60,3796
52,3801
30,3809
51,3815
33,3822
30,3829
39,3835
35,3841
29,3845
37,3856
38,3860
32,3866
33,3870
45,3881
40,3886
32,3892
51,3898
39,3905
32,3912
10000,3962
4736,3989
57,4001
49,4006
32,4010
52,4017
39,4023
32,4031
37,4038
38,4044
31,4050
42,4054
35,4064
30,4068
47,4075
32,4079
30,4087
47,4095
42,4099
34,4110
9896,4155
50,4169
47,4173
48,4177
46,4185
35,4190
48,4198
38,4203
32,4211
41,4218
36,4225
29,4230
43,4234
37,4245
30,4247
45,4255
39,4263
30,4268
53,4275
10000,4326
3575,4349
60,4358
44,4363
32,4372
40,4374
35,4384
31,4390
48,4394
37,4402
29,4406
43,4415
38,4420
30,4427
52,4433
39,4440
35,4448
57,4454
10000,4502
1464,4516
57,4525
46,4530
54,4538
37,4546
33,4551
45,4558
44,4565
31,4573
33,4577
34,4585
32,4589
48,4595
42,4603
32,4607
60,4616
10000,4662
2641,4683
57,4693
41,4698
37,4705
42,4710
44,4718
35,4726
34,4731
51,4738
37,4745
33,4752
39,4755
35,4765
31,4771
37,4778
39,4783
30,4788
55,4797
51,4801
8322,4842
54,4853
41,4857
33,4865
44,4873
43,4878
36,4886
36,4891
50,4900
37,4905
30,4912
44,4918
38,4925
30,4931
42,4935
40,4943
32,4947
52,4956
10000,5009
5680,5044
46,5050
55,5054
42,5062
30,5066
45,5074
36,5078
32,5087
38,5092
42,5099
36,5103
38,5113
46,5119
38,5123
35,5131
58,5136
52,5144
10000,5200
3273,5217
52,5226
39,5231
56,5238
40,5245
31,5252
41,5254
38,5262
30,5271
44,5275
41,5283
30,5287
46,5295
39,5301
31,5310
46,5314
49,5322
10000,5370
3169,5391
48,5402
31,5408
51,5416
39,5419
30,5426
42,5433
43,5441
33,5447
37,5453
40,5460
39,5464
32,5474
47,5475
45,5484
32,5492
48,5496
43,5504
34,5509
58,5519
10000,5572
159,5578
54,5582
35,5590
51,5594
46,5602
31,5607
48,5616
37,5621
30,5627
50,5635
41,5641
30,5647
42,5654
39,5662
31,5664
37,5672
44,5676
47,5684
48,5692
10000,5738
2370,5759
37,5770
53,5776
39,5780
30,5787
47,5795
34,5801
30,5807
41,5814
38,5822
32,5824
37,5832
41,5836
41,5846
39,5852
51,5857
34,5864
34,5870
60,5877
10000,5932
1542,5940
44,5951
59,5955
46,5963
33,5968
47,5975
41,5981
30,5988
50,5996
36,6002
30,6009
43,6012
42,6023
30,6024
46,6032
44,6041
43,6045
10000,6099
1982,6116
52,6123
31,6127
55,6134
42,6141
30,6147
39,6151
37,6162
33,6163
39,6172
42,6176
38,6184
32,6192
49,6197
36,6204
34,6210
55,6217
45,6221
40,6231
10000,6280
2029,6294
54,6307
40,6311
53,6316
39,6323
29,6331
37,6336
39,6344
31,6349
39,6356
41,6363
30,6370
49,6372
38,6384
29,6389
47,6393
42,6401
32,6405
52,6413
9284,6461
41,6471
55,6475
44,6483
31,6488
47,6495
38,6500
30,6509
45,6514
36,6523
30,6528
52,6532
37,6540
29,6545
43,6554
41,6558
35,6565
39,6572
52,6578
10000,6628
3914,6658
48,6663
36,6669
52,6675
35,6682
30,6690
54,6692
33,6700
30,6704
48,6714
40,6721
32,6727
37,6733
38,6738
30,6746
34,6752
46,6759
40,6763
33,6772
47,6778
46,6782
33,6790
58,6795
55,6802
55,6807
2246,6824
59,6835
53,6842
42,6843
45,6852
45,6857
37,6867
36,6872
55,6877
33,6884
30,6891
43,6898
37,6901
30,6911
38,6914
36,6921
30,6929
48,6934
37,6944
30,6948
50,6955
49,6960
10000,7009
5734,7044
53,7052
43,7060
31,7065
39,7073
42,7078
31,7085
31,7092
42,7099
37,7101
31,7111
37,7118
40,7122
30,7130
43,7134
32,7142
31,7148
44,7157
44,7161
35,7169
10000,7217
2026,7238
54,7245
33,7252
46,7253
43,7263
30,7269
43,7274
36,7284
30,7287
38,7294
40,7301
30,7308
40,7314
36,7321
30,7327
42,7331
38,7342
40,7343
44,7351
10000,7405
3243,7426
55,7434
42,7440
34,7447
40,7450
41,7460
38,7462
31,7470
39,7478
37,7482
31,7490
39,7495
31,7503
33,7509
42,7517
42,7519
32,7530
10000,7578
1054,7589
48,7601
42,7606
41,7609
51,7620
41,7622
39,7633
48,7638
40,7642
30,7650
47,7655
36,7665
30,7669
49,7676
36,7683
32,7689
60,7695
10000,7746
3540,7766
57,7780
45,7781
37,7790
45,7794
39,7804
33,7810
49,7815
34,7822
30,7828
48,7837
37,7839
30,7849
50,7851
45,7859
36,7867
10000,7919
3460,7940
40,7949
56,7954
39,7961
31,7967
48,7974
38,7978
30,7989
43,7994
39,7999
30,8007
40,8013
38,8019
34,8023
33,8031
51,8037
50,8046
10000,8099
2312,8116
50,8122
31,8128
50,8134
42,8141
30,8149
44,8152
40,8161
31,8166
42,8172
43,8181
37,8183
34,8193
49,8197
30,8203
32,8211
46,8218
35,8224
31,8228
59,8236
55,8243
10000,8296
3463,8315
51,8326
35,8332
47,8337
44,8343
33,8351
46,8357
34,8363
31,8370
41,8378
36,8381
31,8388
49,8394
36,8402
30,8408
49,8412
34,8421
37,8426
10000,8480
2135,8496
51,8503
30,8509
50,8516
40,8519
30,8529
48,8535
39,8541
30,8547
