tap_data,time_data
360,556
353,574
360,577
360,582
355,590
360,594
360,603
360,606
360,611
354,619
356,623
360,631
360,635
360,639
360,647
357,652
360,660
360,664
360,672
360,676
360,681
360,688
360,693
353,708
355,710
360,712
360,717
360,723
360,729
358,733
360,740
360,745
357,750
360,758
360,762
360,771
360,774
354,778
355,786
360,791
360,799
360,803
360,807
353,815
360,820
360,827
358,831
360,836
360,844
360,848
360,856
353,860
353,869
360,872
360,879
360,885
360,891
360,897
360,901
360,907
357,913
360,917
359,926
355,930
360,934
359,942
354,948
360,954
360,959
360,963
360,971
354,976
356,983
360,987
360,996
360,999
360,1006
360,1012
360,1016
360,1024
360,1028
360,1034
353,1041
353,1045
360,1052
5496,1062
5538,1069
5559,1077
5561,1100
5566,1103
5563,1110
5569,1122
5587,1132
5567,1143
5582,1153
5585,1165
5568,1174
5561,1184
5558,1192
5559,1206
5566,1213
5548,1227
5554,1239
5575,1245
5553,1258
5551,1267
5559,1278
5555,1293
5559,1298
5560,1311
5557,1320
5546,1327
5580,1339
5563,1353
5564,1362
5563,1375
5576,1382
5553,1392
5580,1403
5562,1415
5563,1424
5566,1433
5582,1448
5550,1454
5581,1467
5559,1474
5582,1486
5566,1495
5562,1508
5556,1516
5570,1528
5559,1538
5574,1549
5589,1563
5587,1569
5565,1577
5566,1589
5566,1601
5565,1612
5569,1622
5567,1631
5568,1645
5573,1651
5594,1664
5569,1673
5594,1683
5573,1696
5569,1706
5576,1719
5602,1727
5567,1736
5596,1745
5567,1758
5605,1766
5567,1780
5579,1786
5582,1800
5577,1813
5585,1821
5573,1833
5582,1839
5583,1851
5583,1859
5588,1874
5603,1882
5611,1892
5588,1902
10000,1917
10000,1933
10000,1941
10000,1960
10000,1976
10000,1987
10000,1999
10000,2020
10000,2033
10000,2044
10000,2063
10000,2076
10000,2091
10000,2105
10000,2114
10000,2130
10000,2146
10000,2158
10000,2175
10000,2193
10000,2199
10000,2222
10000,2229
10000,2245
10000,2257
10000,2280
10000,2290
10000,2308
10000,2318
10000,2331
10000,2343
10000,2359
10000,2373
10000,2391
10000,2407
10000,2416
10000,2429
10000,2451
10000,2458
10000,2474
10000,2493
10000,2508
10000,2519
10000,2536
10000,2551
10000,2562
10000,2583
10000,2594
10000,2610
10000,2617
10000,2633
10000,2652
10000,2662
10000,2680
10000,2697
10000,2708
383,2720
385,2724
390,2728
384,2732
384,2740
390,2745
384,2752
386,2759
390,2765
390,2769
390,2775
390,2781
390,2785
390,2793
390,2799
390,2805
387,2810
389,2814
390,2822
384,2826
385,2835
390,2838
390,2843
384,2851
390,2857
390,2863
389,2867
389,2876
390,2879
384,2883
388,2892
390,2898
384,2904
387,2909
385,2916
390,2920
386,2924
389,2933
390,2939
386,2945
386,2951
390,2957
384,2961
387,2967
390,2974
390,2977
384,2986
388,2990
390,2998
385,3002
389,3007
390,3014
384,3021
384,3027
390,3031
384,3037
387,3043
390,3047
390,3055
385,3060
390,3068
390,3072
384,3076
388,3084
390,3091
384,3096
387,3103
390,3109
390,3113
384,3119
388,3125
390,3129
385,3137
386,3144
390,3150
384,3154
384,3160
390,3166
384,3172
387,3178
386,3182
390,3191
386,3195
389,3199
390,3207
383,3213
389,3219
390,3223
384,3229
387,3236
390,3240
390,3248
384,3252
388,3260
390,3264
385,3268
386,3276
390,3281
384,3289
384,3293
390,3301
384,3305
387,3312
386,3318
390,3323
386,3330
389,3334
390,3342
386,3346
389,3351
390,3359
384,3363
387,3371
390,3375
390,3383
386,3387
386,3392
390,3399
385,3406
390,3412
390,3416
384,3422
384,3428
390,3432
383,3440
388,3445
390,3453
390,3457
385,3461
390,3469
390,3473
386,3482
390,3485
390,3493
390,3503
390,3507
390,3511
390,3514
390,3522
388,3528
390,3535
386,3539
390,3543
390,3551
390,3555
390,3564
390,3569
10000,3582
10000,3598
9720,3608
390,3621
387,3625
390,3631
384,3637
388,3641
390,3649
386,3653
390,3659
390,3666
384,3670
384,3678
390,3682
390,3690
390,3694
390,3699
390,3706
390,3711
390,3719
390,3723
384,3731
388,3735
10000,3740
10000,3763
10000,3772
8651,3789
390,3801
390,3806
390,3813
384,3817
389,3821
390,3830
386,3836
389,3842
390,3846
386,3854
389,3858
390,3864
384,3870
384,3875
389,3883
390,3887
384,3891
388,3899
390,3904
10000,3914
10000,3933
10000,3951
378,3956
386,3964
390,3969
384,3973
387,3979
390,3985
384,3989
384,3997
389,4001
390,4010
384,4014
388,4020
390,4026
386,4030
390,4038
390,4045
384,4051
384,4055
390,4061
390,4067
414,4071
10000,4079
10000,4096
6754,4114
390,4120
390,4125
390,4132
390,4138
390,4145
390,4149
389,4154
390,4161
390,4165
390,4173
390,4180
390,4186
390,4190
390,4196
390,4202
387,4207
389,4214
390,4219
384,4227
384,4231
390,4235
10000,4249
10000,4263
10000,4277
378,4288
384,4296
390,4301
390,4306
390,4313
390,4317
390,4321
390,4329
390,4335
390,4341
384,4346
389,4351
390,4358
390,4362
384,4370
387,4375
390,4382
385,4387
390,4392
390,4399
10000,4409
10000,4423
10000,4440
385,4452
390,4457
390,4460
385,4469
389,4473
390,4479
390,4485
384,4489
387,4497
390,4503
386,4510
389,4514
390,4518
384,4526
384,4530
390,4538
384,4542
387,4550
386,4554
390,4559
420,4567
10000,4577
10000,4594
726,4604
386,4609
388,4616
390,4620
384,4624
384,4632
390,4639
384,4645
387,4649
390,4654
390,4661
384,4666
390,4673
390,4678
384,4686
388,4690
390,4695
384,4702
387,4707
390,4714
390,4719
418,4726
10000,4738
10000,4750
8964,4770
384,4776
390,4780
384,4788
386,4792
390,4797
385,4805
390,4809
390,4817
384,4821
384,4829
389,4833
390,4838
386,4846
390,4850
390,4858
386,4862
390,4867
390,4874
390,4881
390,4887
10000,4901
10000,4917
10000,4929
415,4939
390,4944
390,4948
390,4956
390,4960
390,4966
390,4972
390,4977
384,4985
385,4989
390,4993
384,5001
385,5006
386,5013
390,5018
385,5026
390,5032
390,5034
384,5042
388,5047
390,5054
384,5060
10000,5068
10000,5083
6524,5098
390,5108
390,5112
390,5120
388,5124
390,5128
386,5137
389,5140
390,5149
384,5153
384,5161
390,5165
390,5170
384,5177
387,5181
390,5189
385,5194
390,5198
390,5206
385,5210
390,5218
390,5223
384,5230
10000,5245
10000,5253
6405,5270
390,5278
390,5283
390,5288
390,5293
390,5300
390,5304
390,5312
390,5317
384,5325
388,5329
390,5333
384,5341
387,5345
390,5354
390,5359
384,5366
388,5370
390,5375
385,5383
390,5386
390,5394
410,5399
10000,5412
10000,5429
5479,5436
387,5447
390,5452
384,5456
389,5464
390,5468
385,5476
390,5480
390,5486
384,5493
384,5497
390,5505
390,5509
384,5517
385,5521
390,5526
385,5534
390,5538
390,5546
385,5550
10000,5561
10000,5579
10000,5587
3635,5604
390,5612
384,5616
384,5624
389,5628
390,5632
385,5640
390,5644
390,5653
386,5657
389,5664
390,5669
384,5673
385,5681
390,5686
390,5693
384,5697
386,5706
390,5709
386,5716
390,5723
10000,5731
10000,5748
10000,5765
388,5775
384,5779
384,5784
390,5791
390,5796
390,5802
390,5808
390,5812
390,5820
390,5824
390,5828
389,5836
386,5841
390,5849
384,5853
384,5861
390,5865
384,5869
387,5877
390,5884
390,5890
420,5896
10000,5903
10000,5922
3090,5931
390,5939
384,5943
386,5951
390,5957
386,5963
389,5968
390,5972
384,5980
384,5984
390,5992
384,5997
387,6004
386,6009
390,6013
385,6021
390,6025
390,6033
386,6037
390,6046
419,6050
10000,6063
10000,6079
10000,6091
1081,6103
390,6109
390,6115
390,6119
390,6124
390,6131
390,6136
390,6143
390,6148
384,6153
386,6160
390,6165
390,6172
384,6177
387,6184
390,6189
385,6193
389,6201
390,6205
386,6213
389,6217
390,6226
10000,6235
10000,6251
9355,6266
394,6275
384,6279
386,6287
390,6292
390,6296
385,6304
390,6310
390,6316
384,6320
388,6328
390,6333
384,6338
387,6344
390,6351
390,6357
384,6363
388,6369
390,6373
385,6379
390,6385
10000,6397
10000,6416
10000,6428
2108,6438
390,6444
390,6451
390,6455
390,6461
390,6467
385,6474
389,6479
390,6483
390,6488
386,6496
389,6502
390,6508
384,6514
388,6520
390,6524
384,6530
387,6537
390,6541
390,6549
420,6555
10000,6562
10000,6582
10000,6595
413,6606
390,6613
384,6618
386,6623
390,6627
384,6635
388,6642
390,6647
390,6651
384,6657
387,6664
390,6670
385,6676
390,6680
390,6688
385,6692
390,6699
390,6705
384,6711
384,6717
10000,6731
10000,6743
10000,6760
3787,6771
390,6779
384,6782
387,6787
390,6795
384,6799
384,6805
389,6811
390,6818
384,6823
388,6828
390,6836
386,6840
390,6846
390,6852
384,6857
384,6864
390,6869
390,6875
384,6881
385,6887
10000,6898
10000,6915
7659,6928
384,6936
384,6942
390,6946
384,6950
385,6959
390,6965
390,6971
384,6977
387,6983
390,6987
385,6993
390,7000
390,7005
385,7012
389,7016
390,7024
384,7028
384,7033
390,7041
390,7047
417,7053
10000,7061
10000,7076
10000,7095
383,7106
390,7110
390,7114
390,7119
390,7127
384,7132
386,7139
390,7143
390,7147
384,7156
387,7161
390,7167
385,7174
390,7180
390,7184
385,7189
390,7197
390,7202
384,7209
384,7213
10000,7227
10000,7241
10000,7258
3719,7266
390,7274
390,7280
390,7287
390,7290
384,7297
385,7302
390,7307
390,7315
384,7322
387,7327
390,7331
385,7337
390,7344
390,7348
388,7356
390,7361
390,7368
384,7372
384,7376
389,7384
390,7389
10000,7402
10000,7419
10000,7436
390,7442
390,7446
390,7454
389,7458
386,7465
390,7471
384,7477
384,7483
390,7487
384,7495
387,7499
386,7505
390,7511
386,7516
389,7524
390,7528
386,7533
389,7540
390,7547
384,7552
387,7556
10000,7570
10000,7585
10000,7604
2030,7610
385,7618
390,7622
390,7626
390,7634
390,7641
390,7647
390,7651
390,7655
390,7664
390,7670
389,7675
390,7679
384,7688
384,7692
390,7696
390,7704
384,7709
387,7716
390,7720
386,7725
390,7733
390,7737
385,7745
10000,7754
10000,7769
420,7782
384,7786
390,7794
390,7798
390,7804
390,7810
390,7815
390,7820
390,7827
390,7832
385,7839
390,7843
390,7851
384,7856
384,7860
389,7868
390,7874
384,7880
388,7884
390,7893
386,7897
390,7903
398,7909
10000,7922
10000,7938
8280,7946
391,7959
390,7964
390,7971
389,7975
390,7983
386,7987
390,7991
390,8000
386,8004
390,8011
390,8015
384,8024
384,8028
390,8032
390,8040
384,8044
385,8052
390,8056
386,8062
390,8069
395,8073
10000,8082
10000,8103
10000,8119
386,8126
390,8134
390,8139
384,8147
385,8149
390,8155
390,8159
384,8167
387,8174
390,8180
385,8183
390,8188
390,8196
385,8202
390,8208
390,8214
384,8220
384,8224
385,8229
390,8237
401,8243
10000,8250
10000,8265
10000,8282
9177,8294
390,8308
390,8315
389,8318
390,8323
390,8331
385,8335
390,8343
390,8348
386,8355
389,8359
390,8364
384,8372
384,8376
390,8384
390,8388
384,8396
387,8400
390,8407
385,8422
390,8424
10000,8431
10000,8447
10000,8461
420,8470
390,8474
390,8482
390,8487
390,8490
390,8498
390,8503
390,8511
390,8515
390,8521
390,8527
384,8533
388,8540
390,8544
384,8552
390,8556
390,8561
390,8568
384,8573
386,8581
390,8585
422,8593
10000,8603
10000,8620
5690,8631
384,8638
390,8644
384,8650
384,8654
390,8662
390,8667
390,8671
390,8679
390,8683
390,8691
390,8695
390,8703
389,8707
390,8712
390,8720
390,8725
390,8732
390,8737
390,8748
397,8751
10000,8760
10000,8776
10000,8792
4358,8803
390,8810
390,8814
390,8822
390,8828
390,8832
390,8839
384,8843
384,8851
389,8856
390,8864
384,8867
388,8874
390,8880
386,8884
390,8892
390,8896
384,8904
384,8908
390,8915
390,8920
390,8926
407,8933
10000,8937
10000,8954
10000,8970
411,8986
390,8990
390,8994
390,8998
384,9007
384,9011
390,9019
390,9023
390,9034
390,9038
390,9042
390,9048
390,9054
390,9060
385,9064
389,9072
390,9077
384,9083
384,9088
10000,9098
10000,9114
10000,9131
10000,9146
1507,9154
390,9162
384,9166
390,9171
384,9179
384,9183
390,9191
384,9195
384,9203
390,9207
390,9211
384,9220
385,9224
390,9232
385,9237
390,9242
390,9248
385,9253
390,9260
390,9264
383,9273
10000,9283
10000,9293
10000,9316
3491,9326
390,9330
384,9338
387,9345
390,9347
390,9355
384,9359
386,9367
390,9371
386,9379
390,9383
390,9388
385,9396
390,9402
390,9408
384,9412
384,9420
385,9424
390,9428
387,9437
390,9443
390,9449
385,9453
389,9461
419,9465
420,9470
413,9478
390,9484
390,9490
390,9494
389,9502
390,9507
386,9512
390,9518
390,9523
384,9531
384,9535
389,9539
390,9547
385,9551
390,9560
390,9564
386,9572
389,9576
390,9580
384,9588
385,9592
390,9600
390,9607
420,9613
10000,9623
10000,9638
10000,9656
1052,9667
388,9670
390,9675
390,9682
384,9686
390,9693
390,9698
390,9704
390,9711
390,9715
390,9719
390,9727
390,9733
390,9740
389,9744
389,9752
390,9756
384,9763
388,9768
390,9775
384,9780
420,9785
10000,9798
10000,9813
9880,9822
417,9838
384,9842
389,9849
390,9854
390,9861
384,9867
386,9871
390,9876
386,9883
390,9887
390,9896
385,9901
390,9908
390,9912
384,9917
384,9924
385,9929
390,9936
387,9941
463,9949
10000,9961
10000,9975
10000,9986
4459,9999
390,10010
388,10014
390,10019
385,10027
389,10031
390,10035
386,10043
389,10048
390,10055
384,10061
384,10068
390,10072
390,10076
384,10084
387,10090
390,10096
385,10100
390,10108
390,10112
385,10116
420,10125
10000,10135
10000,10147
10000,10167
4143,10179
389,10187
390,10190
384,10197
390,10203
390,10208
390,10215
390,10221
390,10228
390,10231
390,10236
390,10244
390,10250
389,10256
390,10260
390,10265
384,10272
384,10277
390,10285
390,10291
383,10297
385,10301
10000,10315
10000,10332
10000,10342
10000,10361
411,10370
384,10375
390,10379
390,10385
390,10393
390,10397
387,10403
390,10408
390,10416
390,10420
384,10424
387,10432
390,10437
385,10444
390,10448
390,10453
385,10461
390,10466
390,10473
384,10477
10000,10488
10000,10506
10000,10519
10000,10535
7960,10549
390,10559
390,10563
390,10570
390,10576
386,10582
390,10587
390,10591
385,10596
389,10604
390,10610
384,10616
384,10621
390,10628
390,10632
384,10638
390,10645
390,10651
386,10657
389,10661
390,10669
384,10673
385,10680
10000,10693
10000,10707
5112,10719
420,10727
384,10731
390,10735
384,10743
385,10750
390,10755
384,10762
384,10767
390,10772
384,10777
387,10784
386,10790
390,10796
385,10800
390,10809
390,10813
386,10819
390,10825
390,10831
390,10837
390,10843
390,10849
390,10854
10000,10868
10000,10884
10000,10896
10000,10909
960,10924
386,10927
390,10932
390,10936
390,10945
390,10950
390,10956
390,10961
390,10968
390,10972
383,10979
389,10985
390,10990
384,10997
387,11001
390,11009
390,11014
384,11020
388,11026
390,11030
385,11038
386,11042
390,11050
10000,11064
10000,11076
9816,11087
395,11100
390,11104
390,11112
384,11117
387,11124
390,11129
386,11133
389,11141
390,11147
384,11153
384,11159
390,11165
384,11169
387,11174
390,11187
390,11188
385,11194
389,11198
390,11206
384,11210
388,11214
392,11222
10000,11227
10000,11251
414,11259
