tap_data,time_data
30,0
36,1
30,2
30,4
29,5
30,6
29,7
30,8
29,9
29,11
32,12
30,14
30,15
32,16
30,17
30,18
34,20
32,21
30,22
31,23
30,25
30,26
30,27
35,29
30,30
30,31
30,32
30,33
30,35
30,36
30,37
30,39
35,40
30,41
30,43
36,44
29,45
29,46
30,48
29,49
29,50
30,51
30,52
29,54
30,55
36,56
30,57
30,58
32,59
30,61
30,62
30,63
31,64
30,65
32,66
31,68
30,69
42,70
31,71
29,72
32,73
30,74
30,75
30,77
31,78
30,79
30,80
37,81
30,83
30,84
32,85
30,86
30,87
30,89
30,90
30,91
34,93
30,94
30,95
40,96
30,97
30,99
31,100
31,101
30,102
32,110
33,112
30,120
30,128
36,132
30,140
30,146
30,153
30,159
30,166
32,169
28,179
29,181
37,190
30,198
30,202
36,210
30,215
30,222
31,229
30,237
30,239
30,249
31,255
30,259
30,267
38,271
31,280
30,286
30,292
30,299
29,305
29,312
29,319
29,325
34,329
30,339
30,341
42,349
32,354
30,362
31,370
31,375
29,382
29,388
35,395
30,398
30,409
35,411
30,419
30,423
30,431
30,439
30,444
36,452
30,458
30,466
37,470
31,479
30,481
33,489
35,497
30,501
33,509
32,516
30,522
31,527
36,535
30,540
30,548
35,554
32,558
30,566
30,570
32,579
30,583
34,591
30,597
30,603
44,611
30,618
30,624
32,631
30,638
30,642
31,648
30,652
30,661
31,669
35,674
30,681
30,687
35,694
30,700
30,707
30,710
30,718
29,722
34,730
32,738
30,745
35,751
30,756
30,763
33,770
31,777
29,779
30,790
29,796
30,800
29,808
34,813
30,820
30,826
35,833
30,837
30,847
30,853
30,860
30,865
31,872
31,880
30,882
33,890
30,895
30,902
33,909
30,916
30,923
30,929
32,935
30,939
30,950
34,954
30,961
30,965
31,972
30,980
30,985
31,993
30,999
30,1006
31,1009
30,1019
30,1021
34,1029
32,1037
30,1042
695,1050
676,1059
671,1069
545,1079
158,1089
60,1095
31,1099
30,1107
30,1111
30,1119
30,1125
32,1131
30,1138
30,1145
31,1148
29,1158
30,1162
35,1169
32,1177
30,1181
33,1189
40,1194
944,1208
935,1214
883,1228
583,1235
175,1242
59,1250
42,1256
30,1263
31,1270
32,1277
30,1282
29,1289
31,1291
31,1300
30,1305
31,1313
30,1320
30,1326
43,1333
255,1339
676,1347
629,1357
606,1368
562,1375
229,1382
60,1390
45,1395
30,1403
32,1408
33,1416
30,1422
31,1429
36,1435
30,1439
31,1447
30,1452
31,1460
31,1466
737,1478
796,1486
953,1499
913,1506
749,1514
210,1525
58,1529
43,1537
30,1541
42,1549
31,1555
30,1562
32,1570
30,1576
30,1583
32,1589
41,1596
31,1598
31,1607
143,1611
779,1624
848,1632
809,1645
465,1652
148,1660
47,1666
40,1675
33,1678
30,1687
36,1691
31,1699
30,1705
44,1709
31,1717
30,1722
36,1729
33,1736
30,1742
560,1750
688,1758
750,1767
753,1781
558,1787
182,1798
60,1803
46,1807
35,1816
29,1820
30,1828
41,1834
31,1841
30,1847
36,1854
34,1861
29,1867
49,1873
410,1877
615,1889
600,1897
476,1908
431,1916
367,1924
120,1931
54,1938
29,1944
44,1951
34,1957
30,1963
31,1967
31,1978
30,1980
32,1988
38,1992
30,2000
29,2008
55,2013
616,2021
780,2034
805,2041
805,2049
320,2057
128,2068
60,2076
45,2078
30,2086
30,2092
32,2098
30,2106
33,2113
30,2119
30,2124
31,2131
30,2135
30,2146
47,2147
42,2155
432,2166
637,2174
623,2181
675,2194
569,2201
308,2209
208,2217
146,2221
95,2229
60,2236
60,2243
57,2250
48,2256
30,2263
38,2266
36,2276
33,2279
31,2287
38,2295
31,2301
30,2307
31,2313
39,2322
37,2323
525,2332
472,2340
435,2348
496,2356
636,2367
753,2377
439,2388
64,2395
41,2397
30,2406
30,2414
31,2418
30,2426
32,2430
30,2439
30,2444
43,2451
30,2457
30,2464
30,2471
31,2475
29,2483
60,2487
1003,2499
1264,2513
1402,2526
814,2535
291,2541
81,2549
52,2557
30,2562
32,2569
35,2576
30,2583
31,2585
32,2596
