tap_data,time_data
0,1
10000,4
10000,6
10000,9
10000,11
10000,13
10000,16
10000,18
10000,20
10000,22
10000,24
10000,26
10000,28
10000,30
10000,33
10000,35
10000,37
10000,38
10000,41
10000,42
10000,45
10000,47
10000,48
10000,50
360,558
353,575
360,579
360,583
355,591
360,596
360,604
360,608
360,612
354,620
356,625
360,633
360,637
360,643
360,649
357,654
360,661
360,665
360,673
360,678
360,682
360,689
360,696
353,702
355,706
360,710
360,718
360,723
360,730
358,735
360,740
360,747
357,751
360,759
360,764
360,771
360,776
354,780
355,788
360,794
360,800
360,804
360,809
353,817
360,822
360,829
358,833
360,837
360,846
360,850
360,858
353,862
353,870
360,874
360,878
360,886
360,891
360,898
360,903
360,907
357,915
360,921
359,927
355,932
360,935
359,944
354,950
360,956
360,960
360,968
360,972
354,979
356,985
360,989
360,997
360,1001
360,1007
360,1013
360,1019
360,1026
360,1030
360,1034
353,1042
353,1046
360,1061
360,1063
360,1065
360,1070
353,1075
360,1083
360,1087
359,1095
360,1099
360,1103
360,1112
360,1117
360,1124
360,1128
360,1132
353,1140
358,1144
360,1153
360,1157
360,1161
360,1169
358,1173
360,1181
360,1185
360,1194
360,1198
360,1204
360,1210
360,1216
356,1222
355,1227
360,1231
360,1238
360,1243
360,1251
353,1255
360,1259
360,1267
353,1273
360,1279
359,1284
355,1292
360,1296
360,1302
360,1309
360,1312
360,1321
360,1325
421,1329
413,1337
414,1343
420,1349
413,1355
413,1361
420,1365
413,1370
414,1378
419,1383
420,1390
419,1394
420,1403
420,1407
415,1411
415,1419
420,1425
413,1431
416,1435
420,1440
420,1448
413,1452
417,1460
420,1464
415,1472
419,1476
420,1481
413,1489
417,1493
420,1501
413,1505
414,1513
419,1517
420,1521
420,1529
418,1533
420,1542
413,1547
417,1554
421,1558
413,1562
418,1570
420,1574
420,1583
413,1589
418,1595
420,1599
417,1605
416,1612
420,1615
413,1624
418,1628
420,1633
413,1640
417,1644
420,1652
420,1658
415,1664
420,1669
420,1674
413,1681
419,1685
420,1694
413,1697
418,1705
420,1710
420,1714
413,1722
419,1728
420,1734
413,1738
419,1746
420,1751
413,1755
415,1763
420,1767
413,1775
413,1779
420,1787
420,1792
415,1796
420,1804
420,1808
413,1816
419,1820
420,1824
413,1834
418,1839
420,1845
420,1851
413,1857
419,1862
420,1865
413,1874
419,1879
420,1886
413,1890
414,1898
420,1902
415,1908
416,1914
420,1919
420,1927
415,1931
420,1939
420,1943
419,1947
416,1955
420,1962
413,1967
418,1972
420,1980
420,1984
413,1988
419,1996
420,2002
415,2008
420,2012
420,2017
413,2025
414,2031
420,2037
413,2042
414,2049
420,2054
420,2058
415,2066
420,2071
420,2078
420,2082
420,2090
420,2095
413,2099
418,2107
420,2113
420,2119
413,2123
419,2131
420,2135
413,2140
418,2148
420,2152
413,2160
413,2166
420,2172
420,2176
420,2182
420,2194
420,2195
420,2201
420,2205
420,2213
418,2218
419,2223
420,2230
413,2236
414,2242
419,2246
420,2252
417,2259
419,2262
420,2270
415,2277
420,2283
420,2287
413,2292
415,2299
420,2304
420,2312
413,2318
418,2324
420,2328
416,2332
420,2341
420,2345
415,2353
420,2358
420,2365
413,2369
415,2373
419,2381
420,2387
413,2393
419,2398
420,2406
416,2410
419,2414
420,2422
413,2427
415,2434
420,2439
420,2443
413,2451
418,2458
420,2463
416,2468
419,2476
420,2480
413,2484
419,2492
420,2498
413,2504
414,2509
420,2516
420,2521
413,2526
419,2533
420,2538
416,2545
419,2550
420,2558
413,2561
415,2566
420,2574
420,2578
413,2586
418,2590
420,2598
416,2603
419,2609
420,2615
413,2621
419,2627
420,2631
413,2635
414,2643
420,2648
420,2656
413,2660
419,2668
420,2672
416,2676
419,2685
420,2689
413,2697
415,2702
420,2709
420,2713
413,2718
418,2725
420,2731
416,2737
419,2742
420,2750
416,2754
420,2759
420,2766
413,2770
415,2779
419,2783
420,2791
416,2795
420,2799
420,2808
416,2812
419,2820
420,2824
413,2828
414,2836
420,2841
420,2848
413,2855
418,2860
420,2864
416,2869
420,2877
420,2883
415,2889
420,2896
420,2902
413,2906
415,2911
419,2918
420,2923
413,2930
419,2935
420,2942
416,2947
419,2953
420,2959
413,2965
414,2971
420,2975
420,2983
413,2989
418,2993
420,3000
416,3006
420,3012
420,3016
415,3020
420,3029
420,3034
413,3041
415,3047
419,3058
420,3060
413,3062
419,3069
420,3073
416,3081
419,3086
420,3094
413,3098
414,3104
420,3110
420,3116
413,3122
418,3127
420,3135
416,3139
420,3145
420,3151
415,3158
450,3163
7408,3171
8064,3186
7151,3198
7760,3211
4611,3219
450,3229
450,3233
449,3238
447,3245
423,3249
418,3255
419,3262
420,3266
413,3274
414,3278
420,3286
420,3290
413,3297
418,3303
420,3307
416,3315
419,3321
420,3327
413,3331
415,3338
420,3344
420,3350
413,3356
418,3362
420,3368
416,3372
420,3377
420,3385
415,3391
420,3397
421,3403
450,3409
6237,3413
8910,3427
9001,3443
8923,3455
2964,3466
450,3475
450,3479
420,3485
420,3491
420,3495
420,3503
420,3507
420,3512
420,3520
413,3526
413,3532
420,3536
420,3544
420,3548
420,3555
420,3561
420,3565
420,3573
420,3577
420,3585
420,3589
420,3595
445,3602
7931,3611
8952,3626
6579,3634
456,3647
450,3651
449,3655
421,3663
420,3667
419,3673
420,3679
413,3684
414,3692
419,3697
420,3704
413,3708
419,3715
420,3721
413,3725
419,3733
420,3739
413,3745
414,3749
420,3755
431,3761
443,3768
8022,3779
8742,3788
5202,3799
443,3810
450,3815
442,3821
414,3827
420,3831
420,3839
413,3843
418,3848
420,3856
415,3861
420,3868
420,3874
415,3880
420,3885
420,3889
413,3897
414,3903
419,3910
420,3913
413,3918
419,3926
420,3930
413,3938
449,3942
5217,3951
8623,3958
8430,3977
7791,3988
473,3999
447,4003
450,4009
444,4015
414,4019
420,4028
420,4032
420,4036
420,4044
420,4049
416,4057
420,4061
420,4069
416,4073
419,4078
420,4085
417,4090
420,4098
420,4102
413,4110
414,4114
419,4118
420,4126
417,4130
420,4139
450,4143
8281,4154
8832,4168
9049,4182
8649,4192
476,4204
450,4208
450,4212
441,4220
420,4225
420,4232
420,4237
420,4241
420,4250
413,4254
418,4261
420,4267
416,4273
420,4278
420,4283
415,4290
420,4295
420,4302
413,4306
415,4311
420,4319
420,4323
415,4330
420,4338
420,4343
442,4347
5905,4357
8628,4370
8516,4380
8445,4397
914,4405
450,4410
450,4417
441,4421
420,4425
420,4433
420,4440
420,4445
420,4452
