tap_data,time_data
388,568
380,574
378,578
383,582
373,591
381,595
373,603
382,607
380,615
378,619
378,625
376,632
380,637
381,644
378,648
381,653
377,660
380,665
380,672
381,677
378,681
378,689
374,695
379,701
383,709
383,713
381,718
378,722
375,730
382,734
377,742
383,746
384,750
374,758
383,763
383,771
384,777
386,783
383,787
382,793
384,799
384,806
380,811
383,816
381,822
382,828
383,832
383,840
382,844
374,852
382,856
381,863
384,869
387,874
383,881
383,885
383,889
384,897
375,902
383,910
381,916
383,922
383,926
381,931
376,938
384,943
383,951
383,955
382,961
383,967
376,972
382,979
380,986
383,992
383,996
382,1001
376,1009
382,1016
380,1021
381,1025
383,1031
380,1037
385,1041
383,1049
376,1053
381,1061
381,1065
380,1070
375,1078
385,1084
379,1090
382,1094
383,1100
383,1107
382,1112
382,1119
376,1123
383,1131
382,1136
383,1141
382,1147
381,1151
386,1160
375,1164
386,1169
379,1176
382,1180
381,1188
384,1193
381,1201
379,1205
381,1210
381,1217
383,1222
374,1230
382,1234
384,1238
382,1246
385,1250
381,1258
382,1264
421,1271
420,1274
420,1280
419,1287
420,1291
415,1299
419,1303
420,1311
413,1315
414,1322
420,1328
420,1334
413,1340
416,1344
420,1351
415,1356
419,1361
420,1369
415,1373
419,1381
420,1385
413,1389
413,1397
419,1402
420,1410
415,1414
420,1422
420,1426
416,1431
419,1438
420,1444
413,1450
415,1455
420,1463
420,1467
413,1473
418,1480
420,1483
416,1491
419,1496
420,1504
413,1508
419,1513
420,1520
413,1526
414,1532
420,1537
420,1541
413,1549
419,1553
420,1562
416,1565
419,1573
420,1578
413,1584
415,1590
420,1594
420,1602
413,1607
418,1614
420,1619
416,1624
419,1636
420,1638
416,1643
419,1649
420,1655
413,1659
414,1665
1113,1672
1029,1680
1021,1686
1024,1692
1024,1698
1024,1705
1023,1709
1027,1717
1023,1725
1024,1730
1026,1738
1025,1744
1024,1750
1025,1756
1024,1762
1024,1770
1024,1775
1026,1782
1024,1789
1025,1794
1024,1801
1020,1807
1023,1815
1022,1820
1022,1827
1022,1832
1022,1840
1022,1844
1022,1852
1023,1857
1022,1865
1028,1872
1022,1876
1030,1885
1022,1889
1027,1897
1023,1902
1030,1909
1022,1917
1030,1922
1014,1930
1030,1934
1022,1942
1030,1948
1022,1955
1030,1963
1023,1967
1023,1975
1036,1979
994,1987
994,1991
995,2000
998,2005
987,2012
995,2016
993,2024
998,2028
997,2036
987,2040
994,2049
998,2057
1000,2063
998,2069
986,2074
992,2081
997,2087
998,2094
997,2098
987,2106
994,2114
994,2119
991,2126
997,2131
988,2139
998,2143
998,2151
997,2157
996,2163
995,2167
994,2176
999,2184
998,2188
998,2196
996,2200
984,2209
996,2214
998,2221
999,2227
997,2233
984,2241
998,2245
998,2253
997,2260
998,2266
987,2270
390,2278
390,2283
390,2290
390,2294
385,2302
389,2307
390,2312
384,2319
384,2325
387,2331
390,2336
385,2341
390,2348
390,2353
388,2360
389,2366
390,2372
384,2376
385,2380
390,2389
390,2395
384,2401
390,2407
390,2413
389,2417
386,2423
390,2430
384,2434
384,2442
390,2448
384,2454
387,2460
386,2464
390,2471
385,2476
390,2482
390,2487
386,2493
390,2499
390,2505
390,2511
390,2519
390,2523
390,2528
390,2534
390,2540
390,2546
386,2552
389,2556
390,2566
384,2569
384,2575
390,2581
390,2585
384,2593
387,2597
390,2605
385,2610
389,2616
390,2622
386,2626
389,2634
390,2640
384,2646
384,2651
389,2656
390,2663
386,2669
390,2675
390,2679
386,2687
390,2691
390,2696
390,2704
390,2710
390,2716
