tap_data,time_data
30,0
30,2
30,3
30,5
29,6
31,7
34,8
30,10
36,11
30,12
30,13
31,14
30,16
30,17
29,18
30,19
30,21
30,22
32,23
30,25
30,26
32,27
30,28
29,29
29,31
29,33
29,34
33,35
30,36
30,37
30,38
35,40
30,41
30,42
30,43
30,44
29,46
31,47
34,48
30,49
36,50
30,52
30,54
31,55
30,56
30,57
29,58
30,59
30,61
30,62
32,63
30,64
30,65
32,66
30,67
29,68
29,70
29,71
29,72
33,74
30,75
30,76
30,77
35,78
30,79
30,81
30,82
30,83
29,84
31,85
34,86
30,87
36,89
30,90
30,91
31,92
30,94
30,95
29,96
30,97
30,99
30,100
32,101
30,102
30,103
32,105
30,106
29,107
29,108
29,110
29,111
33,112
30,113
33,115
30,116
30,117
32,118
29,119
30,120
31,122
30,123
30,124
30,125
30,126
30,128
30,129
30,130
30,131
30,132
32,134
29,135
30,136
29,137
30,139
30,140
34,141
31,142
29,143
37,144
30,146
30,147
32,148
30,149
30,150
31,151
30,152
30,154
30,155
33,156
30,157
30,158
33,159
30,160
30,162
29,163
30,164
29,165
35,167
30,168
30,169
34,171
30,172
30,173
34,175
30,176
30,177
30,178
30,179
30,181
30,182
34,183
30,184
30,185
33,187
30,188
29,189
30,190
30,191
30,192
33,193
30,194
30,196
32,197
30,199
30,200
31,201
30,203
30,205
30,206
31,207
30,208
30,209
33,210
30,212
30,213
31,214
30,215
30,216
29,217
29,219
28,220
33,221
30,223
30,224
35,225
30,227
30,228
30,229
30,230
30,231
30,232
31,234
29,235
30,236
33,237
30,239
30,240
31,241
30,242
30,243
31,249
29,255
30,259
32,267
30,271
30,282
32,283
30,293
30,296
31,307
29,309
29,316
30,324
30,330
30,337
30,341
34,349
30,356
30,364
30,366
30,376
30,382
31,386
30,394
30,399
35,407
30,413
30,421
32,426
29,434
29,440
30,445
31,452
30,456
30,466
30,470
30,478
30,483
33,491
30,495
30,503
30,509
30,515
30,521
35,526
30,536
30,540
31,546
30,550
30,558
31,566
29,573
30,578
30,585
30,593
30,598
30,603
31,608
30,615
30,624
32,630
30,636
