tap_data,time_data
33,0
31,2
30,3
30,4
31,5
30,7
34,8
32,9
30,10
35,12
30,13
29,15
30,16
29,17
30,18
30,20
30,21
30,23
30,24
30,25
30,26
30,27
30,29
30,30
30,31
30,32
30,33
30,34
31,36
30,37
30,39
31,40
29,41
29,42
30,44
30,45
30,46
30,48
30,49
30,51
30,52
31,53
30,55
30,56
30,58
30,59
30,60
29,62
29,63
29,64
30,65
30,66
29,68
30,69
29,70
29,71
30,72
29,74
29,75
30,76
30,77
29,78
30,79
32,80
30,82
30,83
30,84
31,85
30,86
30,87
30,89
30,90
31,91
30,92
30,94
32,95
31,96
30,98
29,99
30,100
30,101
30,103
31,104
30,106
30,107
32,108
30,112
30,121
30,125
30,133
30,137
31,145
30,151
30,159
31,162
29,172
30,178
31,182
30,190
30,197
30,203
30,207
30,216
30,222
32,228
30,236
29,242
29,248
29,253
30,261
30,266
29,272
30,277
29,284
30,293
30,299
29,305
30,309
29,319
30,321
30,332
29,334
30,342
29,348
30,355
30,362
30,367
30,375
30,380
30,388
31,394
30,402
31,403
30,412
30,420
30,424
29,432
30,436
29,446
30,451
29,458
31,463
30,471
30,473
30,481
31,489
30,493
29,502
31,506
30,514
30,520
30,526
30,533
30,540
35,547
31,554
30,559
30,563
30,571
30,576
32,583
29,589
29,597
29,604
29,611
30,616
29,623
32,631
30,633
30,644
34,646
29,656
30,660
30,668
29,674
30,679
29,686
29,692
30,700
29,702
29,713
29,715
29,723
30,731
30,735
29,743
30,750
29,758
30,762
34,770
30,772
30,783
31,788
30,793
30,801
30,805
29,813
30,819
31,827
30,832
30,839
31,841
30,852
30,858
31,864
31,871
30,877
30,883
30,887
30,895
30,901
31,908
30,915
30,922
30,928
30,932
30,942
31,944
30,952
30,958
35,967
30,973
30,978
30,985
30,992
30,997
30,1001
30,1011
30,1014
30,1022
31,1027
30,1034
29,1042
32,1049
30,1055
30,1062
30,1069
30,1072
30,1082
31,1083
29,1092
29,1100
30,1104
29,1112
30,1116
29,1124
29,1130
29,1137
29,1141
29,1151
29,1153
30,1161
31,1169
30,1176
30,1181
32,1186
30,1194
30,1200
30,1207
29,1210
28,1221
30,1227
30,1231
30,1239
32,1243
31,1251
30,1255
10000,1311
10000,1360
58,1370
43,1374
35,1384
36,1387
29,1395
28,1403
38,1408
30,1415
29,1422
32,1429
31,1431
30,1442
32,1444
36,1452
33,1457
60,1464
10000,1520
9373,1569
43,1576
30,1581
34,1589
31,1593
30,1602
30,1607
30,1612
29,1620
34,1624
31,1632
30,1637
42,1645
37,1651
59,1658
10000,1707
1306,1721
50,1730
30,1735
30,1743
41,1749
30,1755
30,1761
36,1769
30,1771
30,1779
30,1784
30,1792
30,1800
46,1807
47,1812
10000,1859
6635,1901
50,1911
33,1915
30,1922
38,1929
30,1935
30,1942
30,1948
35,1952
34,1961
10000,2012
6746,2052
37,2058
41,2064
31,2071
31,2077
41,2083
46,2087
31,2098
33,2100
47,2109
10000,2163
10000,2209
278,2222
55,2228
34,2234
30,2241
30,2249
35,2250
30,2259
39,2265
36,2271
30,2280
45,2283
47,2292
32,2298
53,2306
7475,2342
44,2353
31,2360
37,2366
34,2369
29,2377
31,2384
32,2391
30,2397
30,2404
32,2409
31,2417
31,2423
39,2429
41,2435
10000,2486
10000,2540
58,2549
50,2554
42,2558
10000,2611
8357,2658
50,2664
32,2668
30,2677
31,2680
32,2689
29,2693
29,2701
34,2709
30,2713
31,2721
60,2728
10000,2775
8159,2825
38,2833
30,2836
33,2844
30,2849
30,2859
30,2861
30,2869
29,2876
30,2881
40,2889
33,2894
10000,2942
9539,2998
49,3004
32,3012
30,3018
30,3025
30,3029
30,3040
30,3043
30,3052
30,3055
30,3062
40,3065
31,3074
46,3082
10000,3130
6150,3167
35,3176
31,3180
36,3188
30,3193
30,3201
32,3205
30,3213
30,3220
30,3225
30,3234
30,3240
43,3246
54,3251
10000,3296
8609,3347
30,3360
41,3365
31,3369
29,3377
30,3381
30,3389
30,3393
32,3401
41,3408
36,3414
10000,3467
9754,3518
48,3528
35,3532
30,3537
39,3547
30,3549
30,3557
38,3564
32,3569
30,3578
32,3582
33,3593
54,3595
10000,3645
6233,3679
39,3693
30,3699
33,3702
31,3709
30,3717
30,3721
33,3729
30,3733
30,3741
34,3746
36,3754
39,3758
10000,3811
9041,3863
53,3869
31,3872
30,3883
33,3885
29,3894
30,3901
29,3905
30,3913
29,3919
40,3928
36,3930
30,3938
10000,3991
10000,4039
543,4054
31,4061
36,4065
30,4073
30,4077
40,4085
31,4090
30,4098
35,4102
33,4110
38,4114
10000,4165
10000,4220
52,4233
30,4237
30,4241
37,4248
30,4253
30,4262
30,4266
30,4274
30,4279
32,4286
30,4290
29,4300
59,4303
10000,4356
8587,4404
42,4413
30,4417
31,4421
30,4429
30,4435
29,4442
30,4450
30,4456
29,4462
33,4467
30,4475
30,4479
31,4487
36,4491
35,4499
10000,4549
7600,4592
33,4602
31,4606
32,4614
30,4619
33,4626
31,4630
30,4639
34,4642
30,4651
29,4659
41,4663
33,4671
39,4675
10000,4725
9694,4779
50,4790
40,4794
30,4799
29,4806
29,4815
30,4819
33,4827
30,4833
30,4840
35,4843
32,4853
30,4857
48,4864
10000,4918
10000,4972
947,4978
49,4986
38,4995
30,4999
32,5007
31,5013
30,5021
45,5024
46,5033
10000,5081
10000,5137
50,5146
33,5150
30,5157
30,5163
29,5171
29,5177
29,5183
32,5187
30,5197
30,5200
31,5208
30,5212
30,5223
10000,5276
9269,5316
42,5331
29,5335
29,5343
35,5347
30,5355
30,5359
30,5368
30,5373
30,5381
30,5384
30,5394
30,5400
33,5404
32,5412
30,5417
56,5425
10000,5472
10000,5530
218,5539
51,5544
42,5552
29,5556
40,5564
35,5571
30,5576
33,5580
50,5591
54,5593
10000,5649
10000,5701
10000,5754
3493,5775
42,5785
36,5789
31,5796
31,5802
37,5806
30,5816
30,5822
30,5826
30,5834
30,5838
29,5849
30,5851
29,5859
32,5863
30,5871
30,5879
30,5883
30,5892
30,5896
30,5905
30,5908
30,5917
30,5920
30,5929
29,5937
29,5944
31,5949
30,5953
30,5961
30,5966
35,5974
10000,6029
1691,6039
47,6050
31,6051
30,6060
31,6064
30,6072
30,6080
30,6084
30,6092
30,6096
32,6105
29,6111
29,6117
30,6121
29,6129
29,6134
29,6142
37,6150
31,6156
42,6165
8085,6205
45,6211
30,6219
35,6223
30,6232
30,6236
30,6244
30,6248
30,6258
30,6260
30,6268
29,6277
30,6281
31,6289
30,6293
30,6301
31,6308
38,6313
10000,6366
5633,6395
51,6408
33,6412
30,6416
31,6426
30,6428
28,6436
30,6445
30,6449
30,6457
30,6463
30,6469
30,6473
31,6481
58,6487
10000,6540
6571,6574
49,6584
31,6592
29,6599
30,6605
30,6609
29,6617
29,6623
29,6629
29,6633
29,6643
29,6645
29,6654
28,6662
30,6668
30,6674
30,6679
31,6687
30,6690
33,6699
10000,6751
3106,6766
30,6781
49,6786
30,6793
30,6797
30,6805
30,6811
30,6818
30,6824
30,6830
30,6835
30,6842
30,6850
29,6855
29,6862
30,6867
31,6877
30,6879
56,6887
10000,6938
2744,6957
52,6965
33,6973
30,6977
30,6985
30,6989
30,6998
30,7002
30,7010
30,7015
30,7024
30,7030
30,7034
30,7043
33,7047
30,7055
32,7059
10000,7109
6440,7151
37,7157
32,7161
33,7171
30,7174
30,7182
31,7188
30,7194
30,7199
30,7206
30,7215
30,7220
31,7227
30,7234
30,7241
32,7243
30,7252
29,7256
49,7264
10000,7310
7880,7352
45,7367
31,7374
30,7378
30,7387
30,7391
29,7399
30,7403
30,7411
30,7418
30,7424
30,7432
30,7438
30,7444
30,7449
30,7457
30,7460
32,7469
28,7473
30,7481
59,7487
10000,7533
4943,7560
32,7579
30,7583
35,7587
30,7595
30,7602
30,7609
30,7612
30,7623
30,7628
30,7633
29,7641
32,7647
30,7656
30,7658
32,7665
32,7669
53,7677
10000,7727
6571,7768
39,7776
30,7780
31,7788
30,7792
30,7800
30,7805
30,7814
30,7817
30,7825
29,7829
29,7837
29,7845
32,7849
31,7858
10000,7903
6495,7939
44,7956
30,7960
35,7967
30,7972
30,7976
30,7985
30,7991
30,7997
30,8001
30,8011
30,8017
30,8023
36,8030
50,8034
10000,8084
6219,8119
49,8132
31,8136
30,8140
36,8150
29,8157
30,8161
31,8169
30,8173
30,8181
30,8188
30,8193
31,8199
60,8206
10000,8255
10000,8313
53,8321
51,8327
34,8333
30,8338
31,8345
31,8349
30,8357
30,8361
32,8370
31,8374
30,8382
36,8387
33,8394
46,8402
10000,8449
6147,8491
52,8497
32,8501
34,8511
30,8513
30,8521
30,8525
30,8533
30,8542
30,8548
30,8554
29,8561
30,8566
30,8570
30,8581
43,8583
60,8591
10000,8647
8530,8692
40,8697
32,8702
35,8712
30,8714
30,8723
31,8726
30,8734
30,8742
30,8749
30,8755
30,8761
33,8769
44,8771
39,8779
10000,8835
9334,8880
57,8890
33,8894
30,8902
30,8906
30,8914
30,8921
29,8927
30,8931
30,8941
32,8943
37,8951
30,8959
46,8963
10000,9015
7460,9060
49,9066
34,9070
30,9081
30,9082
30,9093
30,9097
30,9103
31,9111
30,9116
30,9124
35,9130
30,9137
31,9140
60,9151
10000,9204
6792,9241
54,9246
35,9252
30,9261
32,9263
31,9273
30,9276
30,9285
33,9291
30,9297
32,9303
51,9310
56,9318
10000,9366
7715,9408
41,9418
38,9422
39,9430
32,9437
30,9443
32,9449
30,9456
30,9459
32,9470
37,9475
53,9480
10000,9536
10000,9588
4976,9617
48,9625
57,9630
46,9637
34,9640
59,9649
10000,9699
10000,9757
2050,9773
44,9779
32,9785
41,9789
29,9796
29,9803
30,9809
29,9815
30,9819
34,9830
36,9834
43,9840
10000,9896
10000,9943
289,9955
31,9959
48,9967
30,9973
30,9979
31,9986
30,9994
29,9998
29,10006
30,10012
29,10019
30,10024
54,10031
10000,10081
10000,10137
302,10146
52,10151
32,10158
30,10164
33,10168
30,10176
29,10180
28,10190
30,10194
29,10203
38,10207
45,10213
10000,10263
10000,10321
1252,10334
33,10340
31,10346
32,10351
30,10359
30,10364
33,10368
31,10377
30,10381
33,10391
41,10395
10000,10443
10000,10501
1419,10513
31,10520
48,10526
30,10535
30,10540
32,10547
30,10553
30,10559
30,10568
35,10571
30,10579
36,10582
60,10592
10000,10645
9294,10694
34,10701
36,10707
31,10712
30,10716
29,10727
30,10731
30,10740
30,10741
38,10752
31,10758
37,10762
10000,10815
10000,10866
56,10878
32,10883
34,10889
30,10895
29,10901
29,10907
30,10915
30,10917
31,10925
30,10934
30,10940
34,10946
35,10952
57,10959
10000,11010
9926,11060
58,11073
33,11077
30,11081
30,11091
30,11095
30,11103
30,11106
30,11116
30,11118
43,11128
34,11140
30,11141
60,11149
10000,11197
10000,11251
57,11261
49,11266
37,11272
30,11278
30,11284
33,11292
30,11298
30,11304
34,11311
30,11317
30,11325
30,11329
31,11337
30,11339
41,11350
48,11354
10000,11406
6890,11447
39,11454
29,11458
32,11463
30,11473
30,11478
30,11485
32,11491
30,11497
30,11505
29,11509
28,11515
30,11520
30,11530
42,11536
10000,11581
6954,11628
43,11634
30,11640
34,11646
30,11653
30,11659
30,11665
32,11674
30,11677
30,11683
33,11689
30,11698
30,11704
36,11708
53,11716
10000,11762
8806,11811
32,11822
44,11829
30,11837
30,11841
34,11849
30,11853
30,11861
32,11867
33,11874
30,11880
34,11887
36,11895
45,11898
10000,11952
4911,11977
55,11988
39,11994
30,11999
32,12007
30,12012
29,12020
29,12026
29,12034
29,12038
29,12046
38,12050
31,12058
42,12064
60,12071
10000,12124
5954,12155
34,12165
44,12170
31,12177
30,12183
29,12189
29,12198
29,12200
33,12207
30,12214
30,12220
52,12228
60,12234
10000,12288
7658,12328
40,12337
30,12338
35,12349
31,12353
30,12362
30,12367
29,12374
28,12379
30,12384
30,12394
29,12398
29,12404
39,12408
52,12416
10000,12472
9092,12520
41,12527
33,12533
30,12538
30,12543
32,12552
30,12558
29,12564
31,12570
29,12578
29,12581
29,12591
38,12595
10000,12647
10000,12699
60,12711
46,12715
30,12721
36,12728
31,12734
30,12740
31,12744
30,12753
30,12758
30,12764
39,12771
34,12779
53,12785
10000,12836
7312,12877
34,12884
36,12889
30,12898
30,12904
30,12908
30,12916
30,12922
31,12930
30,12935
30,12942
38,12945
44,12955
10000,13009
4430,13033
31,13043
38,13047
31,13053
30,13059
30,13063
31,13074
30,13078
29,13084
30,13090
29,13098
30,13104
30,13109
36,13117
43,13123
10000,13176
5966,13206
45,13215
31,13223
31,13229
30,13235
30,13241
31,13250
30,13255
29,13262
35,13264
34,13274
31,13280
10000,13332
8117,13377
32,13383
31,13390
31,13397
30,13401
32,13408
30,13416
29,13422
32,13428
30,13434
30,13442
34,13444
48,13455
10000,13508
8577,13553
44,13559
30,13563
37,13574
29,13577
29,13584
29,13590
29,13598
28,13602
35,13610
47,13617
10000,13667
9590,13721
44,13727
37,13734
30,13739
30,13743
35,13753
30,13757
30,13764
31,13770
29,13776
30,13785
29,13791
36,13797
10000,13848
10000,13901
60,13911
37,13915
30,13922
34,13927
31,13934
30,13942
30,13944
30,13954
30,13957
37,13964
50,13973
10000,14020
10000,14078
1782,14094
49,14100
42,14104
47,14112
41,14116
35,14126
57,14131
58,14137
10000,14192
9653,14241
53,14250
30,14255
30,14262
30,14268
29,14274
29,14282
30,14286
29,14294
30,14297
29,14307
37,14311
34,14317
44,14325
10000,14376
10000,14429
55,14440
30,14444
41,14450
31,14456
31,14460
44,14471
34,14474
30,14480
46,14486
46,14495
60,14501
10000,14552
10000,14605
4185,14635
54,14640
33,14647
53,14651
36,14657
31,14665
50,14671
39,14679
31,14681
46,14692
45,14696
33,14702
57,14710
45,14714
30,14722
50,14729
36,14737
29,14741
39,14749
32,14753
30,14761
34,14767
35,14774
30,14779
47,14786
58,14794
10000,14847
10000,14897
788,14908
43,14915
30,14921
36,14929
33,14933
30,14942
31,14943
31,14954
31,14960
31,14964
54,14972
10000,15020
10000,15077
1001,15089
53,15097
31,15102
51,15107
38,15111
30,15119
47,15128
52,15134
10000,15187
10000,15241
5883,15274
54,15279
46,15286
51,15293
39,15296
39,15306
59,15312
54,15318
10000,15366
10000,15425
60,15433
53,15438
34,15443
47,15449
34,15457
30,15460
53,15470
50,15476
53,15480
10000,15535
10000,15589
1390,15601
41,15607
36,15613
31,15619
31,15625
35,15633
31,15637
32,15646
52,15652
10000,15702
7884,15749
33,15754
29,15760
29,15767
30,15773
29,15779
30,15785
31,15793
30,15796
30,15805
30,15811
30,15818
30,15824
34,15831
39,15838
10000,15888
7938,15932
37,15941
30,15943
35,15953
31,15957
30,15965
30,15971
30,15977
30,15984
32,15991
30,15998
31,16001
45,16010
10000,16060
7093,16101
37,16109
32,16111
29,16119
29,16127
30,16133
30,16139
30,16145
36,16154
30,16157
29,16165
30,16168
10000,16220
10000,16276
43,16287
42,16291
31,16297
30,16303
34,16310
31,16315
30,16320
39,16330
37,16334
30,16340
10000,16396
10000,16443
3460,16469
39,16477
30,16479
36,16489
32,16494
30,16501
35,16507
33,16513
32,16520
10000,16571
10000,16625
3476,16649
39,16655
30,16659
31,16668
30,16674
30,16680
30,16686
35,16694
32,16699
31,16707
59,16709
10000,16762
10000,16817
4319,16846
51,16852
35,16859
30,16860
47,16868
40,16877
10000,16928
10000,16977
4565,17010
39,17016
29,17022
42,17030
32,17035
30,17040
34,17047
34,17055
30,17061
48,17067
10000,17116
8502,17165
56,17174
40,17178
32,17186
31,17192
34,17198
30,17204
34,17208
32,17216
31,17221
54,17231
41,17235
10000,17288
3969,17311
38,17319
31,17327
40,17333
31,17339
30,17346
34,17354
31,17356
30,17366
30,17368
30,17379
29,17381
37,17391
33,17397
30,17401
36,17409
32,17415
30,17422
35,17425
30,17436
30,17439
30,17446
30,17454
30,17458
30,17466
30,17473
30,17479
30,17485
32,17493
30,17498
30,17505
30,17511
30,17515
30,17524
38,17530
38,17539
10000,17588
6597,17629
52,17634
29,17638
30,17644
29,17653
28,17655
29,17666
29,17671
30,17677
30,17683
28,17690
29,17698
29,17700
42,17708
56,17714
10000,17765
6406,17804
42,17811
30,17814
30,17825
32,17829
30,17836
30,17843
31,17849
30,17855
30,17860
31,17870
29,17874
29,17880
45,17887
10000,17939
8770,17989
43,17995
31,18001
30,18007
34,18012
30,18019
30,18026
30,18034
30,18038
30,18046
30,18051
30,18059
29,18061
10000,18116
7848,18158
32,18167
35,18173
30,18179
30,18185
30,18191
29,18198
30,18206
31,18208
30,18216
30,18220
35,18230
29,18235
29,18241
10000,18293
5342,18325
56,18335
30,18339
30,18345
30,18353
29,18357
29,18366
30,18367
30,18378
28,18384
31,18390
30,18396
30,18401
32,18409
31,18415
30,18421
52,18425
10000,18481
7596,18519
52,18531
41,18535
30,18540
33,18550
33,18554
30,18561
31,18564
42,18574
58,18580
10000,18632
10000,18685
55,18695
33,18699
30,18706
30,18712
30,18718
30,18726
32,18730
29,18738
29,18741
31,18750
30,18757
30,18761
57,18769
10000,18821
10000,18874
812,18886
52,18892
35,18898
30,18904
31,18908
29,18916
30,18923
30,18931
30,18935
30,18942
30,18945
30,18956
34,18961
10000,19012
8909,19060
35,19068
31,19074
30,19081
30,19084
30,19095
29,19099
29,19105
29,19113
29,19117
30,19125
29,19132
29,19138
29,19144
50,19152
10000,19206
9976,19255
30,19264
34,19270
30,19275
30,19284
30,19287
30,19295
30,19302
30,19308
31,19314
30,19318
30,19328
36,19332
36,19341
10000,19394
10000,19443
52,19453
31,19457
28,19461
30,19472
29,19475
30,19484
29,19490
29,19496
29,19502
30,19508
30,19514
32,19519
60,19529
10000,19581
8686,19627
49,19635
34,19637
30,19648
33,19651
30,19659
29,19666
28,19672
29,19678
29,19685
30,19693
30,19696
28,19703
33,19707
32,19715
30,19723
60,19730
10000,19783
7988,19824
52,19834
30,19838
30,19842
31,19852
29,19857
29,19863
31,19870
30,19877
30,19883
31,19889
31,19898
30,19900
47,19908
10000,19960
10000,20013
505,20022
50,20030
38,20036
29,20039
29,20049
29,20055
29,20060
29,20067
35,20074
33,20081
34,20083
60,20094
10000,20147
8271,20193
39,20198
30,20203
30,20207
29,20215
30,20223
29,20229
30,20235
29,20241
30,20250
29,20254
30,20262
28,20266
36,20274
31,20280
35,20286
10000,20338
10000,20394
1101,20402
55,20411
36,20415
30,20422
35,20430
36,20434
30,20442
34,20448
47,20454
60,20463
10000,20512
10000,20560
1851,20581
41,20590
34,20593
30,20602
30,20606
31,20612
30,20620
30,20626
30,20632
30,20637
30,20647
31,20651
31,20657
31,20661
60,20671
10000,20720
8077,20762
56,20776
36,20783
30,20786
36,20794
30,20796
30,20807
30,20812
30,20817
30,20825
30,20831
29,20838
30,20841
46,20851
43,20856
60,20863
10000,20917
9531,20964
60,20974
42,20978
31,20987
29,20993
31,20997
29,21005
31,21012
32,21019
33,21023
60,21032
10000,21082
6045,21117
36,21126
47,21131
31,21137
28,21140
41,21151
30,21157
30,21161
31,21169
31,21175
31,21181
41,21187
59,21196
10000,21250
4414,21274
52,21282
36,21288
50,21294
36,21300
30,21306
31,21312
31,21318
30,21327
30,21331
32,21338
30,21345
50,21352
44,21357
10000,21408
10000,21457
182,21472
51,21477
29,21480
41,21491
35,21494
29,21501
34,21509
34,21513
33,21521
43,21527
60,21536
10000,21589
10000,21636
2394,21658
42,21665
59,21671
45,21677
31,21681
52,21692
54,21695
10000,21749
7856,21794
43,21800
30,21807
33,21810
30,21818
30,21825
33,21831
31,21836
30,21841
51,21852
10000,21900
10000,21954
10000,22007
3558,22030
41,22037
30,22041
35,22052
31,22056
30,22062
30,22069
30,22077
30,22082
31,22089
30,22095
30,22101
30,22109
52,22111
10000,22165
10000,22220
5385,22253
45,22259
30,22262
43,22269
30,22276
30,22283
30,22289
37,22295
30,22299
30,22310
38,22312
30,22320
30,22326
31,22334
29,22340
29,22347
29,22353
29,22359
29,22366
29,22369
30,22380
29,22381
33,22390
30,22398
30,22404
