tap_data,time_data
45,1
45,3
59,4
48,5
40,6
60,7
50,8
37,9
58,11
47,12
38,13
59,14
49,15
33,17
58,18
44,19
33,20
51,21
42,22
39,23
48,25
44,26
42,27
51,28
49,29
41,30
46,32
50,33
52,34
41,35
59,37
49,38
44,39
57,40
45,41
36,43
54,44
44,45
33,47
56,48
49,49
35,50
58,51
52,52
35,54
56,55
50,56
39,57
51,58
45,60
37,61
47,62
48,63
46,64
49,66
55,67
48,68
38,69
59,70
47,72
36,73
59,74
48,75
37,76
57,78
49,79
38,80
56,81
40,83
34,84
57,85
49,86
34,88
59,89
46,91
38,92
50,93
43,95
46,96
43,97
35,99
51,100
49,102
49,103
47,108
46,114
56,118
50,129
41,130
60,139
51,147
38,151
58,159
51,164
33,172
59,177
47,184
37,192
55,198
48,204
34,208
57,219
44,220
32,231
50,235
48,243
41,250
53,254
53,262
52,268
52,275
56,282
49,288
43,294
58,298
45,309
41,311
58,319
50,327
42,331
59,339
49,346
36,352
59,358
51,365
32,372
59,379
53,384
37,390
58,399
43,401
33,409
54,417
46,421
43,429
49,436
40,444
40,448
49,455
51,462
42,466
49,474
56,478
51,490
42,491
59,499
49,507
40,511
60,519
48,526
33,532
55,536
44,546
48,553
56,556
45,565
39,569
57,577
44,581
35,590
57,597
47,602
39,610
56,615
49,622
44,628
49,636
51,642
44,649
44,655
49,659
51,667
43,671
59,679
50,687
44,692
59,700
50,705
35,713
59,719
53,726
36,732
59,737
52,745
41,749
57,758
42,761
38,770
58,778
48,782
38,790
56,796
50,803
45,809
50,817
47,823
47,827
44,835
48,841
50,847
43,854
52,862
48,868
42,872
60,880
47,886
36,893
58,896
41,907
32,913
58,917
49,925
38,929
56,937
43,941
37,950
10000,1005
7685,1046
46,1052
57,1056
52,1067
37,1070
57,1077
43,1085
32,1089
54,1097
42,1102
39,1109
55,1115
54,1122
53,1130
60,1136
10000,1184
10000,1243
60,1249
52,1254
58,1261
53,1267
45,1276
60,1277
46,1288
39,1294
59,1298
54,1306
42,1310
58,1318
59,1323
10000,1375
3694,1400
60,1408
55,1414
54,1421
51,1427
48,1434
57,1441
51,1448
36,1455
57,1457
48,1466
39,1470
57,1480
48,1486
33,1491
58,1500
51,1505
36,1512
59,1515
59,1525
9107,1573
58,1580
46,1585
34,1593
59,1597
49,1608
38,1609
58,1617
49,1622
32,1630
57,1638
50,1643
35,1650
52,1657
49,1664
38,1666
55,1677
51,1683
49,1687
60,1698
10000,1747
2997,1767
57,1777
51,1783
54,1785
42,1796
54,1802
54,1806
38,1814
60,1818
49,1826
39,1830
60,1839
52,1847
37,1851
58,1859
57,1865
10000,1914
1959,1934
59,1941
47,1945
43,1953
60,1957
51,1965
36,1970
60,1978
45,1986
34,1992
58,1998
49,2004
35,2011
57,2017
