tap_data,time_data
30,0
30,2
30,3
30,4
30,5
30,7
30,8
30,9
30,10
30,11
30,13
30,14
30,15
30,16
29,18
29,19
30,20
29,21
29,22
29,24
29,25
30,26
30,27
29,29
30,30
29,31
30,32
30,34
29,35
30,36
29,38
30,39
30,40
29,42
30,43
29,44
29,45
30,47
29,48
29,49
30,51
29,52
30,53
30,55
29,56
30,57
30,58
29,59
30,61
29,62
29,63
30,64
29,65
29,67
29,68
29,69
30,70
30,71
29,73
30,74
29,75
30,76
30,77
29,79
30,80
29,81
30,83
30,84
29,85
30,86
29,87
29,89
30,90
29,91
29,92
29,93
30,94
30,96
29,97
30,98
29,99
30,100
30,102
29,103
30,104
29,109
30,112
30,123
29,124
30,132
29,137
29,145
30,153
29,158
29,165
29,171
30,179
30,181
29,192
30,194
29,202
30,210
30,214
29,222
30,227
29,237
30,239
30,250
29,253
30,262
29,267
29,271
30,280
29,286
29,292
30,298
30,304
29,311
30,317
30,321
29,331
30,337
30,341
29,349
30,356
29,361
30,366
30,374
29,380
30,387
29,394
30,401
30,407
29,411
30,422
29,423
29,431
29,438
29,446
29,450
29,456
30,464
30,470
29,476
30,480
29,491
30,493
30,501
29,505
30,513
29,521
30,526
30,534
29,540
30,547
29,550
29,561
29,563
29,570
29,575
29,583
30,591
30,595
29,603
30,609
29,616
30,620
30,628
29,632
30,643
29,648
30,654
30,661
29,665
30,673
29,679
29,686
29,689
29,700
29,701
29,710
30,718
30,722
29,730
30,735
29,743
30,749
30,757
29,761
30,769
29,775
30,779
30,788
29,793
30,800
32,804
116,812
121,820
120,824
119,833
119,841
118,848
90,855
60,859
56,866
38,874
37,880
30,887
30,890
30,901
30,902
30,910
30,915
30,923
30,931
30,936
30,943
29,949
29,957
29,960
30,970
29,972
30,980
30,988
44,994
119,1000
121,1009
123,1013
131,1021
120,1029
120,1033
89,1043
58,1047
46,1054
32,1058
30,1068
29,1074
32,1078
30,1087
30,1091
30,1099
30,1103
30,1111
30,1116
30,1124
28,1132
29,1137
29,1144
30,1148
31,1156
30,1160
30,1168
33,1175
66,1181
146,1189
