tap_data,time_data
30,1
31,3
30,4
30,6
30,7
31,8
30,9
30,11
29,12
29,13
30,14
29,15
29,17
28,18
30,19
30,21
30,22
34,23
30,25
30,26
31,27
30,28
30,30
30,31
29,33
29,34
29,35
31,36
30,37
30,38
31,40
30,41
30,42
30,44
30,45
29,46
32,47
30,49
30,50
30,51
30,52
30,54
30,55
30,56
30,57
29,59
29,60
29,61
29,62
31,63
30,65
30,66
30,67
30,69
30,70
30,71
30,72
30,74
29,75
30,76
29,78
29,79
30,80
29,81
31,82
30,84
30,85
30,86
30,87
30,89
30,90
32,91
30,92
29,93
29,94
29,96
29,97
29,98
29,100
30,101
33,102
30,103
30,104
30,105
30,109
30,115
30,119
30,127
30,132
30,140
29,144
29,154
29,158
30,164
30,172
30,176
30,184
30,188
30,199
32,202
30,209
30,213
28,223
30,229
30,236
29,242
29,248
28,256
30,258
30,268
29,270
29,278
31,285
30,291
30,299
30,305
30,311
30,317
30,323
30,327
29,336
31,341
30,348
30,356
32,360
30,368
30,373
29,381
30,386
29,393
30,397
29,407
29,410
29,418
33,426
30,430
30,438
30,444
30,450
30,457
30,464
30,469
30,475
31,483
29,490
30,495
32,500
30,510
30,512
30,520
30,524
30,532
30,540
30,544
30,553
30,557
32,568
30,572
30,577
30,581
30,590
30,594
30,602
30,610
30,614
31,622
30,629
30,635
30,641
30,650
30,651
30,659
30,667
30,671
30,680
30,684
30,692
30,698
30,704
30,708
30,719
30,725
30,730
30,737
30,741
30,750
30,754
30,762
30,768
30,775
34,778
50,786
483,795
558,803
453,811
416,819
290,827
61,836
55,839
31,849
30,854
32,860
30,868
30,874
30,880
30,886
30,893
30,897
30,906
30,909
30,918
30,926
30,929
30,938
30,942
29,950
29,955
664,962
595,977
427,983
309,991
139,995
60,1003
35,1009
30,1016
32,1024
30,1028
30,1036
33,1042
30,1048
30,1052
30,1063
30,1067
30,1074
30,1081
30,1085
30,1093
34,1097
532,1106
591,1115
463,1122
245,1130
60,1138
54,1146
30,1151
31,1159
32,1163
30,1171
30,1175
30,1186
30,1189
30,1196
29,1204
29,1208
30,1216
41,1220
30,1229
30,1232
37,1241
90,1247
637,1260
504,1268
286,1274
83,1278
53,1286
31,1293
30,1298
35,1306
30,1313
30,1319
30,1323
30,1331
29,1337
30,1344
30,1347
29,1355
31,1359
31,1368
30,1376
152,1382
527,1390
353,1397
112,1405
56,1413
34,1417
35,1425
31,1431
29,1437
30,1441
30,1452
29,1456
28,1463
29,1470
29,1476
41,1482
32,1487
30,1495
55,1499
43,1507
29,1511
33,1521
30,1527
30,1532
30,1540
32,1546
30,1552
30,1556
29,1566
29,1568
29,1576
29,1585
30,1591
29,1597
37,1602
54,1612
495,1613
577,1626
476,1634
394,1642
178,1652
52,1659
46,1663
30,1671
29,1678
30,1683
30,1687
29,1696
33,1699
30,1708
30,1712
30,1721
