tap_data,time_data
360,565
353,573
360,581
360,585
355,591
360,597
360,602
360,609
360,614
354,618
356,626
360,630
360,638
360,642
360,646
357,655
360,658
360,667
360,671
360,677
360,683
360,687
360,695
353,701
355,708
360,712
360,716
360,724
360,728
358,736
360,742
360,745
357,753
360,757
360,765
360,769
360,775
354,782
355,787
360,793
360,798
360,807
360,811
353,814
360,823
360,829
358,835
360,839
360,845
360,851
360,857
353,863
353,867
360,872
360,880
360,884
360,892
360,896
360,905
360,908
357,913
360,921
359,925
355,933
360,937
359,941
354,949
360,955
360,962
360,966
360,970
354,978
356,982
360,990
360,997
360,1003
360,1007
360,1012
360,1019
360,1025
360,1032
360,1036
353,1042
353,1048
360,1054
360,1060
360,1066
360,1068
353,1076
360,1081
360,1089
359,1093
360,1101
360,1105
360,1109
360,1117
360,1122
360,1130
360,1134
353,1138
358,1146
360,1151
360,1158
360,1162
360,1166
358,1175
360,1179
360,1187
360,1193
420,1200
420,1204
419,1207
419,1216
420,1220
413,1228
418,1232
420,1240
415,1244
419,1250
420,1256
413,1261
416,1269
420,1273
420,1277
413,1285
417,1290
420,1297
415,1302
418,1310
420,1314
413,1318
413,1326
420,1331
413,1338
417,1342
419,1351
420,1355
413,1360
418,1369
420,1371
415,1379
419,1385
420,1392
413,1396
417,1401
420,1408
420,1414
413,1420
418,1424
420,1432
417,1437
419,1443
420,1449
413,1454
413,1461
420,1465
420,1470
420,1478
420,1482
420,1490
420,1494
420,1502
420,1506
420,1512
420,1519
420,1523
413,1531
419,1535
420,1543
420,1548
413,1552
419,1559
420,1564
416,1572
419,1576
420,1584
413,1588
415,1593
420,1601
420,1605
413,1613
418,1617
420,1625
416,1629
419,1635
420,1642
416,1647
419,1654
420,1658
413,1662
415,1671
420,1674
420,1683
415,1686
420,1694
420,1699
416,1704
419,1711
420,1717
413,1724
414,1728
420,1736
420,1740
413,1744
418,1753
420,1756
415,1764
420,1769
420,1777
415,1781
421,1785
534,1793
539,1799
539,1805
538,1810
538,1817
538,1822
538,1830
531,1834
531,1838
537,1846
538,1851
538,1859
538,1865
538,1871
538,1875
538,1883
538,1887
531,1892
532,1900
538,1904
538,1917
538,1919
538,1924
538,1929
538,1936
538,1941
538,1949
531,1953
536,1959
538,1965
538,1969
537,1978
538,1982
538,1989
538,1994
538,2002
538,2006
538,2011
530,2018
531,2023
538,2031
539,2035
538,2043
537,2047
538,2055
538,2059
538,2068
538,2071
538,2075
538,2084
538,2088
538,2096
538,2101
538,2109
538,2113
538,2121
539,2125
537,2129
538,2137
538,2142
538,2150
539,2153
537,2162
531,2167
531,2174
538,2180
533,2186
538,2190
538,2195
538,2203
538,2209
536,2215
536,2219
538,2227
538,2233
538,2240
538,2244
538,2249
538,2256
506,2261
507,2268
507,2274
507,2280
501,2285
507,2293
508,2297
500,2302
507,2309
500,2313
507,2322
500,2325
507,2334
500,2339
507,2346
507,2350
500,2355
507,2362
507,2369
507,2375
507,2379
500,2387
508,2391
507,2399
500,2403
507,2410
500,2416
507,2421
507,2428
500,2433
507,2440
507,2444
507,2452
499,2457
506,2461
499,2469
506,2473
499,2481
506,2485
499,2493
506,2498
507,2506
500,2510
499,2515
506,2523
506,2528
499,2534
506,2539
502,2547
506,2551
500,2559
507,2563
500,2567
506,2575
500,2582
507,2587
499,2592
507,2600
507,2604
503,2609
499,2617
507,2621
507,2629
502,2633
500,2641
506,2646
507,2653
500,2657
506,2662
499,2670
507,2674
507,2682
503,2687
507,2694
390,2700
390,2706
390,2711
390,2715
390,2723
386,2728
389,2735
390,2740
384,2747
384,2752
390,2756
390,2764
384,2768
388,2776
390,2781
385,2788
389,2792
390,2796
385,2805
389,2811
390,2817
390,2821
390,2825
390,2834
390,2838
390,2846
390,2850
390,2858
387,2862
389,2867
390,2874
384,2881
385,2887
390,2893
390,2899
384,2903
387,2909
390,2915
386,2921
389,2928
390,2932
384,2940
388,2944
390,2948
384,2957
390,2961
386,2969
390,2973
386,2981
389,2985
390,2990
384,2998
388,3003
390,3010
384,3014
387,3018
390,3026
390,3032
384,3038
387,3044
390,3050
386,3054
389,3063
390,3067
384,3073
384,3079
390,3085
384,3091
387,3096
386,3102
390,3108
385,3114
390,3120
390,3124
386,3132
386,3137
390,3143
384,3149
387,3155
390,3161
390,3165
386,3173
386,3178
390,3184
385,3190
386,3195
390,3202
384,3206
384,3210
390,3219
384,3225
387,3231
386,3237
390,3243
386,3247
389,3253
390,3260
386,3265
389,3272
390,3276
384,3284
387,3288
390,3294
390,3301
385,3307
390,3312
390,3319
385,3325
386,3329
390,3335
384,3341
384,3345
390,3353
384,3359
387,3366
386,3370
390,3375
386,3382
389,3386
390,3394
384,3399
388,3405
390,3411
384,3415
387,3423
390,3428
390,3436
385,3440
386,3446
390,3452
386,3457
389,3464
390,3469
384,3477
387,3481
390,3485
384,3493
385,3497
386,3505
390,3512
384,3518
390,3521
390,3526
384,3534
388,3540
390,3546
384,3550
387,3558
390,3562
390,3566
384,3575
388,3580
390,3587
385,3592
386,3596
390,3603
384,3608
384,3616
390,3620
384,3628
387,3632
390,3636
390,3644
385,3649
390,3657
390,3663
384,3669
388,3673
390,3679
384,3686
387,3691
390,3698
419,3704
420,3710
10000,3724
10000,3737
10000,3751
5032,3761
420,3771
420,3776
419,3780
389,3788
390,3794
390,3800
384,3804
388,3810
390,3816
389,3821
389,3829
390,3833
384,3841
384,3845
390,3851
384,3857
388,3864
414,3870
420,3874
10000,3888
10000,3903
10000,3920
443,3927
420,3935
420,3942
418,3944
390,3950
384,3955
390,3962
385,3968
390,3972
390,3978
385,3984
389,3991
390,3997
384,4003
384,4009
390,4013
393,4018
419,4025
420,4029
10000,4042
10000,4054
10000,4070
5958,4085
420,4095
416,4099
419,4104
403,4111
390,4116
390,4123
390,4128
390,4134
390,4140
390,4144
390,4152
390,4157
390,4164
390,4168
384,4175
388,4181
410,4185
419,4193
10000,4206
10000,4220
10000,4235
10000,4250
6152,4261
416,4271
420,4275
420,4281
414,4288
390,4291
385,4300
385,4304
386,4310
390,4316
385,4322
390,4329
390,4335
388,4341
386,4346
419,4349
420,4359
10000,4372
10000,4387
10000,4399
10000,4417
413,4425
420,4431
412,4435
395,4439
390,4447
386,4454
389,4459
390,4464
384,4469
384,4476
389,4482
390,4488
384,4494
388,4500
417,4505
420,4511
10000,4523
10000,4539
10000,4554
8861,4563
420,4575
419,4582
390,4586
390,4591
388,4598
389,4603
390,4611
390,4615
384,4623
387,4627
390,4633
386,4639
389,4646
390,4652
384,4657
384,4664
420,4668
10000,4678
10000,4697
10000,4710
6565,4723
420,4734
417,4738
387,4744
390,4750
390,4754
384,4758
387,4766
390,4773
390,4779
384,4785
388,4791
390,4796
385,4801
386,4807
390,4813
384,4819
420,4824
10000,4837
10000,4855
10000,4863
10000,4879
924,4894
420,4897
419,4902
390,4910
390,4914
390,4920
390,4926
390,4933
390,4938
390,4944
390,4951
390,4955
389,4960
389,4967
390,4974
390,4979
417,4984
10000,4998
10000,5014
10000,5024
9660,5040
420,5050
413,5057
399,5061
390,5068
390,5074
390,5080
389,5086
390,5092
390,5099
390,5102
390,5109
390,5115
390,5121
390,5127
390,5131
413,5137
413,5144
10000,5156
10000,5170
10000,5186
3769,5198
420,5205
420,5209
384,5215
384,5221
390,5228
384,5233
387,5239
390,5245
390,5250
384,5255
388,5262
390,5267
385,5274
390,5278
390,5286
384,5291
413,5297
420,5303
10000,5317
10000,5333
10000,5346
5214,5357
420,5364
420,5368
409,5377
390,5381
390,5388
390,5393
390,5399
390,5405
384,5410
